bartime,side,atr
2025-01-03 09:00,BUY,73.7366388005098
2025-01-06 18:00,SELL,155.03718794834066
2025-01-07 12:00,BUY,59.25534228007713
2025-01-07 16:00,SELL,138.4125881979196
2025-01-08 09:00,BUY,49.09774397790733
2025-01-08 11:00,SELL,84.0225561458607
2025-01-08 20:00,BUY,170.19356541864985
2025-01-09 02:00,BUY,88.88230751638321
2025-01-09 07:00,SELL,62.68383452696847
2025-01-09 08:00,BUY,79.44706762157477
2025-01-09 18:00,SELL,53.41944093474435
2025-01-10 05:00,BUY,44.180272045832936
2025-01-10 13:00,SELL,134.52681679051705
2025-01-13 13:00,BUY,86.52656127525604
2025-01-14 16:00,SELL,153.22417656401916
2025-01-14 18:00,BUY,174.8034730009723
2025-01-14 19:00,SELL,178.74277840077787
2025-01-14 20:00,BUY,192.79422272062232
2025-01-16 08:00,SELL,69.16040823257083
2025-01-16 11:00,SELL,95.40612901507627
2025-01-16 17:00,SELL,111.66550428452818
2025-01-17 01:00,BUY,82.33605276413127
2025-01-17 03:00,BUY,68.47507376904403
2025-01-20 12:00,SELL,44.286329841525344
2025-01-20 13:00,BUY,85.92906387322029
2025-01-21 00:00,SELL,148.35852539698604
2025-01-21 05:00,SELL,104.0275616020844
2025-01-21 09:00,BUY,80.43528923221378
2025-01-23 05:00,SELL,31.924499522256774
2025-01-24 10:00,SELL,41.19636369051306
2025-01-24 12:00,SELL,51.945672761928364
2025-01-27 14:00,BUY,162.53631693499688
2025-01-29 08:00,SELL,46.36587283806989
2025-01-29 13:00,SELL,53.57092921157874
2025-01-29 16:00,SELL,81.47231575632831
2025-01-30 00:00,BUY,136.1280309933016
2025-01-30 06:00,BUY,58.16674655670806
2025-01-30 11:00,SELL,68.7511195117021
2025-01-30 15:00,SELL,126.4260585519932
2025-01-30 16:00,BUY,140.04084684159457
2025-01-31 14:00,SELL,70.54652799934149
2025-02-03 15:00,BUY,243.55522653190343
2025-02-04 07:00,SELL,107.53941955877605
2025-02-04 16:00,BUY,107.93809438761772
2025-02-05 05:00,SELL,54.19382681874208
2025-02-05 09:00,SELL,65.74979146495676
2025-02-05 14:00,SELL,96.21593166723704
2025-02-05 15:00,BUY,128.87274533378965
2025-02-06 14:00,SELL,82.50748666720833
2025-02-07 09:00,BUY,48.774091224601065
2025-02-07 15:00,SELL,158.4268913699823
2025-02-10 10:00,BUY,44.32204423593129
2025-02-10 16:00,SELL,107.275493964184
2025-02-11 15:00,BUY,87.93109092250552
2025-02-12 09:00,SELL,41.071346821340285
2025-02-12 13:00,SELL,123.72042365802099
2025-02-13 03:00,BUY,58.73279272287341
2025-02-13 07:00,SELL,42.834551899288954
2025-02-13 13:00,BUY,81.46603677308721
2025-02-14 09:00,SELL,48.064826586561665
2025-02-14 14:00,BUY,59.29292237588454
2025-02-14 15:00,SELL,77.03433790070764
2025-02-17 09:00,BUY,32.38519101419775
2025-02-17 11:00,BUY,28.086522249086563
2025-02-18 00:00,SELL,42.55331990717062
2025-02-18 06:00,BUY,31.40469749374534
2025-02-18 12:00,BUY,41.70308101980038
2025-02-18 23:00,BUY,85.66868755286205
2025-02-19 10:00,SELL,43.070332341815714
2025-02-19 19:00,BUY,111.06121789512346
2025-02-20 11:00,SELL,42.90342777087168
2025-02-21 08:00,BUY,39.20237865329074
2025-02-21 12:00,SELL,78.79089429638789
2025-02-24 09:00,BUY,72.59691603155098
2025-02-24 14:00,SELL,94.73127744521864
2025-02-24 17:00,BUY,127.78241405195196
2025-02-25 12:00,BUY,107.36434788001162
2025-02-25 17:00,BUY,181.99426951332222
2025-02-26 13:00,SELL,57.75291786555633
2025-02-26 16:00,SELL,116.04949394716485
2025-02-27 13:00,SELL,100.1109762112404
2025-02-27 19:00,SELL,228.8458277479199
2025-02-28 10:00,BUY,72.58904098557302
2025-02-28 17:00,SELL,163.37681724809767
2025-03-03 15:00,SELL,123.32193898021626
2025-03-05 08:00,BUY,115.95018792022383
2025-03-05 17:00,BUY,206.62281167982553
2025-03-06 07:00,SELL,97.85164143191577
2025-03-06 15:00,BUY,215.97714988257803
2025-03-07 01:00,BUY,128.64911799452454
2025-03-07 07:00,BUY,78.91073838755666
2025-03-07 12:00,SELL,86.03107075483457
2025-03-07 18:00,BUY,300.5093930119554
2025-03-09 22:00,SELL,250.33824737769723
2025-03-10 05:00,SELL,105.69035961646328
2025-03-10 06:00,BUY,94.65228769317062
2025-03-10 07:00,SELL,89.92183015453651
2025-03-11 08:00,BUY,117.95385163257774
2025-03-11 12:00,SELL,128.50989762870387
2025-03-12 07:00,BUY,93.2725605477286
2025-03-12 13:00,SELL,210.9784581122238
2025-03-12 18:00,BUY,236.93934115421354
2025-03-13 09:00,BUY,127.60407268361351
2025-03-14 06:00,BUY,69.79131471070588
2025-03-14 08:00,BUY,79.94644141485176
2025-03-17 06:00,SELL,58.79661206377486
2025-03-17 10:00,BUY,71.2366923013222
2025-03-17 11:00,SELL,75.68935384105775
2025-03-17 12:00,BUY,98.85148307284621
2025-03-18 10:00,SELL,80.79641455904287
2025-03-19 00:00,BUY,94.21439047338431
2025-03-20 09:00,SELL,77.18427014658806
2025-03-20 14:00,BUY,174.963261641634
2025-03-21 01:00,BUY,88.80969835920808
2025-03-21 03:00,SELL,71.09820694989318
2025-03-21 07:00,SELL,81.76982556667626
2025-03-21 16:00,BUY,197.64591931051564
2025-03-25 07:00,SELL,37.60123267742389
2025-03-25 13:00,SELL,77.1292895389906
2025-03-25 14:00,BUY,99.20343163119249
2025-03-25 15:00,SELL,109.262745304954
2025-03-25 17:00,SELL,101.56815699517057
2025-03-26 05:00,SELL,41.188453128723914
2025-03-26 15:00,SELL,135.28374214941746
2025-03-27 03:00,BUY,73.72259087904405
2025-03-27 08:00,BUY,78.17453857924517
2025-03-27 13:00,SELL,131.32327280164708
2025-03-27 15:00,SELL,154.40689459305415
2025-03-28 03:00,BUY,61.614932174753726
2025-03-31 14:00,BUY,146.76106315662332
2025-04-01 10:00,SELL,118.13578133732783
2025-04-02 07:00,SELL,75.93384599218473
2025-04-02 14:00,BUY,164.90208169902024
2025-04-02 20:00,SELL,379.275451304908
2025-04-07 12:00,BUY,470.88564950082684
2025-04-07 14:00,BUY,868.8348156805297
2025-04-08 16:00,SELL,396.450257604449
2025-04-09 13:00,BUY,531.7174053801457
2025-04-09 15:00,BUY,556.2191394432932
2025-04-11 04:00,BUY,318.1719823853138
2025-04-11 08:00,SELL,330.4072439850246
2025-04-11 09:00,BUY,361.4257951880197
2025-04-11 14:00,SELL,407.8569645672104
2025-04-14 15:00,SELL,284.87244984169024
2025-04-14 20:00,SELL,262.9415643641253
2025-04-15 05:00,SELL,88.85041313211859
2025-04-15 11:00,SELL,136.5467067001061
2025-04-15 13:00,BUY,172.08989228806792
2025-04-15 17:00,SELL,193.03201988119267
2025-04-16 10:00,BUY,174.08416766500557
2025-04-16 13:00,SELL,172.56709384448288
2025-04-16 14:00,BUY,185.85367507558632
2025-04-17 05:00,BUY,105.00523503086627
2025-04-17 09:00,SELL,151.79494426864284
2025-04-22 06:00,BUY,133.7630682997548
2025-04-23 17:00,SELL,275.73464578937626
2025-04-24 13:00,BUY,166.67569990578545
2025-04-25 10:00,SELL,147.3044986569435
2025-04-25 18:00,BUY,190.99511199739192
2025-04-28 06:00,BUY,73.7026799581413
2025-04-28 16:00,SELL,155.28144397719225
2025-04-30 02:00,SELL,74.74281256412944
2025-04-30 12:00,SELL,157.30348241174988
2025-04-30 19:00,BUY,298.27706567467743
2025-05-01 16:00,SELL,165.79871090806992
2025-05-01 19:00,SELL,181.11133998493128
2025-05-02 00:00,BUY,190.40880485782787
2025-05-02 08:00,SELL,107.1455908740163
2025-05-02 10:00,SELL,99.93317815937046
2025-05-02 12:00,BUY,134.2972340219971
2025-05-04 23:00,SELL,130.93855405689308
2025-05-05 13:00,BUY,81.62930471120661
2025-05-06 01:00,SELL,68.37627160714115
2025-05-06 22:00,BUY,235.3734519344
2025-05-07 14:00,SELL,109.41666065231303
2025-05-07 18:00,BUY,198.47034420318752
2025-05-08 14:00,SELL,139.91501854518103
2025-05-08 15:00,BUY,216.73201483614486
2025-05-08 19:00,SELL,214.04511327688635
2025-05-09 11:00,BUY,107.45803907364194
2025-05-09 14:00,SELL,148.29851600570498
2025-05-13 06:00,SELL,58.57869758928567
2025-05-13 10:00,SELL,91.64183453257141
2025-05-14 12:00,BUY,64.72558670779186
2025-05-15 14:00,BUY,90.36535924130396
2025-05-16 16:00,BUY,110.35986768395605
2025-05-19 11:00,BUY,78.4397631604226
2025-05-20 08:00,SELL,56.28417212367918
2025-05-20 13:00,SELL,87.6884775214872
2025-05-22 13:00,BUY,119.83948333638179
2025-05-22 15:00,BUY,146.30926933528303
2025-05-22 20:00,BUY,153.37455737578435
2025-05-22 22:00,SELL,147.99964590062748
2025-05-23 04:00,SELL,77.96294717497412
2025-05-23 07:00,BUY,83.95702895358676
2025-05-25 22:00,BUY,208.2694742391298
2025-05-26 22:00,SELL,46.49410744368005
2025-05-27 06:00,BUY,53.35203667309848
2025-05-27 13:00,SELL,116.9778082413062
2025-05-28 07:00,SELL,42.79152867420161
2025-05-28 14:00,SELL,87.24390279421536
2025-05-28 22:00,BUY,145.38176644326919
2025-05-29 10:00,SELL,117.31545594052719
2025-05-30 05:00,BUY,71.16325169557076
2025-05-30 07:00,BUY,78.48448108516588
2025-05-30 12:00,SELL,107.63232276198663
2025-05-30 14:00,BUY,120.36068656767122
2025-05-30 18:00,BUY,167.758137218118
2025-06-02 11:00,BUY,94.54382718839489
2025-06-02 13:00,SELL,113.06004940057285
2025-06-02 14:00,BUY,147.12803952045857
2025-06-03 03:00,SELL,61.72752995611721
2025-06-03 11:00,BUY,62.9452380242014
2025-06-04 12:00,SELL,62.46889688524368
2025-06-04 15:00,SELL,93.49047520524627
2025-06-04 18:00,SELL,84.40232330508627
2025-06-05 07:00,BUY,48.981018301370796
2025-06-05 12:00,BUY,95.34101207699356
2025-06-05 13:00,SELL,137.7128096615957
2025-06-05 16:00,SELL,168.80335854673595
2025-06-05 17:00,BUY,172.2226868373876
2025-06-05 19:00,SELL,198.866519575928
2025-06-06 01:00,BUY,94.13842970771265
2025-06-06 03:00,BUY,72.79659501293773
2025-06-09 13:00,SELL,74.50842733229695
2025-06-10 05:00,SELL,87.52205869432335
2025-06-10 14:00,BUY,72.82003581663487
2025-06-10 16:00,BUY,87.02482292264634
2025-06-11 01:00,SELL,75.81452000268011
2025-06-11 08:00,BUY,54.800773065263485
2025-06-11 12:00,BUY,119.10271664753316
2025-06-11 18:00,SELL,154.82311855285144
2025-06-11 21:00,SELL,109.5230366990611
2025-06-12 14:00,BUY,127.9722639806015
2025-06-12 23:00,SELL,91.78337565129317
2025-06-13 15:00,BUY,153.07847391287302
2025-06-16 06:00,BUY,75.8350313679558
2025-06-16 22:00,SELL,95.56898600150521
2025-06-17 13:00,BUY,107.27573760009882
2025-06-17 17:00,SELL,135.96014212100002
2025-06-18 06:00,BUY,63.35572922901939
2025-06-18 10:00,SELL,75.80362669220543
2025-06-18 11:00,BUY,86.32290135376464
2025-06-18 12:00,SELL,81.338321083012
2025-06-18 13:00,BUY,96.8306568664102
2025-06-18 18:00,SELL,157.42342164198521
2025-06-19 22:00,BUY,124.16461915542111
2025-06-23 07:00,BUY,86.0333884415137
2025-06-23 11:00,SELL,93.2115959056437
2025-06-23 12:00,BUY,98.6492767245138
2025-06-23 16:00,SELL,163.05666374636212
2025-06-23 17:00,BUY,223.88533099708914
2025-06-25 09:00,SELL,46.58150442168459
2025-06-25 13:00,SELL,57.53642421112224
2025-06-26 03:00,BUY,40.918955843193785
2025-06-30 14:00,SELL,72.55179626792787
2025-06-30 19:00,BUY,106.13530860107348
2025-07-01 12:00,SELL,52.16668419789657
2025-07-01 13:00,BUY,89.27334735831668
2025-07-02 12:00,SELL,68.8592030468256
2025-07-03 03:00,BUY,42.50021037281677
2025-07-03 08:00,SELL,39.25731693496323
2025-07-04 04:00,SELL,44.85211006403962
2025-07-04 06:00,SELL,44.445350440985074
2025-07-07 14:00,SELL,104.79724995217876
2025-07-08 07:00,BUY,57.08264331070263
2025-07-08 10:00,BUY,62.2127133750803
2025-07-09 07:00,BUY,54.929529708660375
2025-07-10 01:00,SELL,60.94720685586626
2025-07-10 03:00,SELL,57.26221238775301
2025-07-10 10:00,BUY,45.48990064334048
2025-07-10 13:00,BUY,77.37802912938966
2025-07-11 00:00,SELL,109.24337500138604
2025-07-14 13:00,BUY,95.1217890545793
2025-07-15 08:00,SELL,70.17834771507792
2025-07-15 11:00,SELL,73.06171403012029
2025-07-16 08:00,BUY,67.84036416833757
2025-07-17 11:00,SELL,48.612602845788984
2025-07-17 12:00,BUY,62.73008227663206
2025-07-18 10:00,SELL,50.7117109331589
2025-07-18 13:00,SELL,90.85479599777844
2025-07-21 06:00,BUY,46.415733568203606
2025-07-21 19:00,SELL,95.20927665380572
2025-07-22 13:00,BUY,80.31527305552808
2025-07-22 16:00,BUY,88.72621980443114
2025-07-24 06:00,SELL,38.99997481801862
2025-07-25 01:00,BUY,52.812034375230425
2025-07-25 14:00,BUY,82.84876259111006
2025-07-25 16:00,BUY,83.21520805831145
2025-07-28 10:00,SELL,48.209246135328776
2025-07-29 03:00,BUY,40.45181197863435
2025-07-29 07:00,BUY,47.60890218644825
2025-07-29 13:00,SELL,88.08948885476258
2025-07-30 09:00,BUY,43.05497358584672
2025-07-31 03:00,BUY,72.76903906581929
2025-07-31 10:00,SELL,65.655133901496
