bartime,side,atr
2017-05-04 01:00,BUY,4.19211485846581
2017-05-04 13:00,SELL,5.797562807534492
2017-05-04 17:00,BUY,6.078050246027558
2017-05-04 21:00,SELL,5.342440196821974
2017-05-05 09:00,BUY,5.76972938077291
2017-05-10 05:00,SELL,5.030565476617386
2017-05-15 10:00,BUY,6.364646621113092
2017-05-17 09:00,SELL,8.02200084726085
2017-05-19 13:00,BUY,12.481945850933467
2017-05-31 13:00,SELL,6.275554255202017
2017-06-01 13:00,BUY,6.850147022930647
2017-06-07 13:00,SELL,6.307371712190077
2017-06-08 13:00,BUY,6.807499453313179
2017-06-09 17:00,SELL,10.635097420861554
2017-06-13 05:00,BUY,8.894956722867924
2017-06-15 05:00,SELL,8.871460882001582
2017-06-16 17:00,BUY,8.78338579316111
2017-06-20 17:00,SELL,7.03044779863197
2017-06-26 06:00,BUY,7.870944166852587
2017-06-27 05:00,SELL,7.679618730742794
2017-06-28 13:00,BUY,9.783796372551915
2017-06-29 13:00,SELL,11.715122994197305
2017-07-03 10:00,BUY,9.677087681752752
2017-07-05 05:00,SELL,6.659382473245407
2017-07-05 09:00,BUY,6.427505978596326
2017-07-06 05:00,SELL,5.678946448833099
2017-07-10 14:00,BUY,7.32955239846137
2017-07-11 13:00,SELL,6.850184662409754
2017-07-11 17:00,BUY,7.280147729927804
2017-07-27 13:00,SELL,5.855184571099012
2017-08-01 05:00,BUY,6.778270394042837
2017-08-02 13:00,SELL,6.361759714176057
2017-08-04 09:00,BUY,5.284071310810297
2017-08-08 17:00,SELL,7.932589369221584
2017-08-14 14:00,BUY,10.060655460740211
2017-08-17 13:00,SELL,9.67967381899845
2017-08-22 13:00,BUY,10.719367981346316
2017-08-28 14:00,SELL,7.918918588487792
2017-08-29 17:00,BUY,10.861271243075677
2017-09-05 13:00,SELL,8.770069248879157
2017-09-07 09:00,BUY,7.3580827465425145
2017-09-07 13:00,SELL,7.686466197234012
2017-09-11 06:00,BUY,8.411677794807725
2017-09-14 09:00,SELL,4.046580080361978
2017-09-15 17:00,BUY,4.5566634806953275
2017-09-21 05:00,SELL,3.7214664882130744
2017-09-26 09:00,BUY,4.6678146733613
2017-10-09 18:00,SELL,4.278016474348841
2017-10-10 21:00,BUY,4.158765080521394
2017-10-11 05:00,SELL,3.609609651533685
2017-10-11 17:00,BUY,3.900120141585276
2017-10-19 05:00,SELL,5.505557265000352
2017-10-19 17:00,BUY,6.428445319680187
2017-10-23 18:00,SELL,5.508533824194332
2017-10-27 01:00,BUY,5.848477079829854
2017-11-01 21:00,SELL,7.015484943603731
2017-11-02 17:00,BUY,7.421970106320124
2017-11-09 10:00,SELL,6.8137290928057475
2017-11-13 15:00,BUY,6.6007314275711835
2017-11-14 02:00,SELL,5.616374490916391
2017-11-16 14:00,BUY,7.830948842525467
2017-11-19 23:00,SELL,6.441852066160152
2017-11-20 11:00,BUY,6.154228257873948
2017-12-04 19:00,SELL,13.017481305697455
2017-12-07 14:00,BUY,7.964833086660578
2017-12-14 14:00,SELL,5.7189636906306465
2017-12-15 14:00,BUY,7.8734576177166575
2017-12-20 14:00,SELL,6.68259390157513
2017-12-21 14:00,BUY,6.0163586957345805
2017-12-22 14:00,SELL,4.870982733934608
2017-12-28 10:00,BUY,3.0111024782436657
2017-12-28 14:00,SELL,3.468881982594878
2017-12-28 22:00,BUY,3.288084468860715
2017-12-29 14:00,SELL,5.386479398445392
2018-01-02 14:00,BUY,7.408833255426119
2018-01-10 10:00,SELL,6.388308453077704
2018-01-11 14:00,BUY,7.2561183448989315
2018-01-16 18:00,SELL,10.830170021305598
2018-01-17 14:00,BUY,10.378014112581475
2018-01-19 02:00,SELL,8.025564585742613
2018-01-19 18:00,BUY,9.072071254320125
2018-01-29 22:00,SELL,9.993942209210593
2018-02-07 14:00,BUY,41.68725745044782
2018-02-08 14:00,SELL,38.396954017090174
2018-02-12 07:00,BUY,37.566302397995386
2018-02-19 22:00,SELL,12.874866276711627
2018-02-21 14:00,BUY,15.934589397091246
2018-02-21 18:00,SELL,22.247671517672998
2018-02-22 14:00,BUY,17.906277002911054
2018-02-27 18:00,SELL,17.929686080890512
2018-03-05 15:00,BUY,26.027231104675963
2018-03-07 02:00,SELL,20.517422833000644
2018-03-07 18:00,BUY,21.91193639239699
2018-03-13 17:00,SELL,16.281278376239076
2018-03-21 13:00,BUY,11.342887443400372
2018-03-22 05:00,SELL,15.430846696816694
2018-03-26 18:00,BUY,27.930528214617595
2018-03-27 17:00,SELL,30.48247318829278
2018-03-29 13:00,BUY,20.802377191906334
2018-04-02 14:00,SELL,25.332738366595123
2018-04-03 17:00,BUY,23.849899333098158
2018-04-04 09:00,SELL,21.77835876683715
2018-04-04 13:00,BUY,27.022687013469724
2018-04-06 17:00,SELL,29.488711951975624
2018-04-09 14:00,BUY,22.97866913242333
2018-04-09 18:00,SELL,26.922935305938722
2018-04-10 01:00,BUY,26.642678595800824
2018-04-11 09:00,SELL,15.818990296203358
2018-04-11 21:00,BUY,16.30412303165619
2018-04-19 13:00,SELL,9.92189155736466
2018-04-24 05:00,BUY,11.567638290991239
2018-04-24 13:00,SELL,17.443288506234396
2018-04-26 09:00,BUY,13.296559109219388
2018-04-30 18:00,SELL,13.813066477099998
2018-05-04 13:00,BUY,19.78117678941915
2018-05-15 09:00,SELL,8.929348616703425
2018-05-16 13:00,BUY,10.868937571021725
2018-05-18 09:00,SELL,9.760059849316042
2018-05-21 10:00,BUY,9.105952329139047
2018-05-22 17:00,SELL,8.379629803116632
2018-05-23 17:00,BUY,11.816791275108155
2018-05-25 09:00,SELL,10.61277249823622
2018-05-28 02:00,BUY,8.911791615277592
2018-05-28 10:00,SELL,8.319546633777646
2018-05-30 13:00,BUY,15.31624626830124
2018-05-31 17:00,SELL,11.681424369405967
2018-06-01 09:00,BUY,9.140391421708692
2018-06-08 05:00,SELL,9.395725184968349
2018-06-08 17:00,BUY,10.03141129470379
2018-06-13 17:00,SELL,7.594806951296009
2018-06-14 17:00,BUY,8.644961873440526
2018-06-14 21:00,SELL,7.775969498752366
2018-06-20 05:00,BUY,11.389318180494056
2018-06-21 09:00,SELL,10.363760500085961
2018-06-22 05:00,BUY,9.806877040668152
2018-06-24 22:00,SELL,10.851456835857789
2018-06-28 17:00,BUY,17.4675549158464
2018-07-02 02:00,SELL,16.443289290150094
2018-07-02 18:00,BUY,14.507011293245405
2018-07-03 17:00,SELL,13.091277968456534
2018-07-04 13:00,BUY,8.083285964703746
2018-07-04 21:00,SELL,7.866628771762998
2018-07-05 05:00,BUY,9.294642413928264
2018-07-11 13:00,SELL,11.58323258069992
2018-07-12 09:00,BUY,9.326953652043738
2018-07-17 05:00,SELL,6.887156112383889
2018-07-17 13:00,BUY,9.93577991192572
2018-07-19 09:00,SELL,5.922489434679484
2018-07-23 14:00,BUY,8.838275398789749
2018-07-27 13:00,SELL,11.43004325861914
2018-07-31 13:00,BUY,9.027554798957349
2018-08-02 01:00,SELL,8.81308657931147
2018-08-02 13:00,BUY,12.864300328607476
2018-08-09 17:00,SELL,6.345722444083664
2018-08-14 13:00,BUY,10.577096943413204
2018-08-15 09:00,SELL,8.980687126417573
2018-08-16 05:00,BUY,11.096231557584588
2018-08-21 21:00,SELL,9.423247134969374
2018-08-24 05:00,BUY,6.1047506458011025
2018-08-30 17:00,SELL,8.477401765238419
2018-09-02 22:00,BUY,8.77811264667737
2018-09-04 09:00,SELL,8.058434279456296
2018-09-10 06:00,BUY,9.817063844327606
2018-09-11 09:00,SELL,7.411980467525997
2018-09-11 13:00,BUY,11.069584374020764
2018-09-17 14:00,SELL,7.010671733294715
2018-09-18 13:00,BUY,10.632672730852855
2018-09-24 14:00,SELL,7.088198352211064
2018-09-26 13:00,BUY,5.725837663870641
2018-09-26 17:00,SELL,10.160670131096532
2018-09-27 13:00,BUY,9.99143238855778
2018-09-28 09:00,SELL,9.010216565082525
2018-09-28 17:00,BUY,9.782538601652801
2018-10-02 05:00,SELL,7.26317665238601
2018-10-03 01:00,BUY,8.637597725453794
2018-10-03 17:00,SELL,9.868840028345904
2018-10-16 09:00,BUY,16.768186650370737
2018-10-18 13:00,SELL,18.707360861672456
2018-10-29 10:00,BUY,25.673806454899832
2018-10-29 18:00,SELL,37.26323613113585
2018-10-30 17:00,BUY,32.48099297236049
2018-11-02 13:00,SELL,25.1833470132635
2018-11-05 19:00,BUY,15.876457695555853
2018-11-09 14:00,SELL,14.560347998242994
2018-11-15 18:00,BUY,29.0046863532758
2018-11-19 15:00,SELL,22.130560055097256
2018-11-26 03:00,BUY,12.311121642431619
2018-12-04 14:00,SELL,25.68426557630609
2018-12-11 10:00,BUY,24.085358055711684
2018-12-13 14:00,SELL,20.741151311423096
2018-12-27 18:00,BUY,52.780771289950245
2019-01-02 02:00,SELL,23.697374093729657
2019-01-04 14:00,BUY,30.385003489103447
2019-01-13 23:00,SELL,15.365099087037365
2019-01-14 22:00,BUY,13.461513335072322
2019-01-15 10:00,SELL,12.24829482755703
2019-01-15 14:00,BUY,16.118635862045608
2019-01-22 14:00,SELL,11.962706846782297
