bartime,side,atr
2025-01-02 00:00,BUY,161.32790672645143
2025-01-03 14:00,BUY,143.30722470394352
2025-01-07 00:00,SELL,126.06291253113162
2025-01-07 12:00,BUY,90.20126014256098
2025-01-07 16:00,SELL,169.46880649123904
2025-01-09 04:00,BUY,106.39673425838606
2025-01-09 06:00,SELL,103.81738740670886
2025-01-09 08:00,BUY,118.3539099253671
2025-01-09 22:00,SELL,80.81706829077947
2025-01-10 04:00,BUY,74.40713896487891
2025-01-10 12:00,SELL,155.6795641200144
2025-01-13 17:00,BUY,206.0725103072768
2025-01-16 20:00,SELL,154.04787204291452
2025-01-24 18:00,SELL,92.3807631989699
2025-01-27 15:00,BUY,189.7634747035773
2025-01-29 18:00,SELL,138.49646477513284
2025-01-30 04:00,SELL,105.89116157751558
2025-01-30 10:00,SELL,101.67627472768798
2025-01-31 14:00,SELL,105.5543151323395
2025-02-03 17:00,BUY,270.47219230665115
2025-02-03 21:00,BUY,253.86220307625678
2025-02-05 04:00,SELL,89.0019606795061
2025-02-05 10:00,BUY,99.55300386790714
2025-02-06 18:00,SELL,152.9733424443533
2025-02-11 14:00,BUY,99.33633996403984
2025-02-12 12:00,SELL,142.1923291761978
2025-02-13 12:00,BUY,106.03318995612554
2025-02-14 20:00,SELL,101.89153353572107
2025-02-17 17:00,BUY,53.71114323648025
2025-02-18 00:00,SELL,51.5354442696615
2025-02-18 06:00,BUY,47.698147466066686
2025-02-18 08:00,SELL,59.05851797285335
2025-02-18 14:00,SELL,94.78596120210092
2025-02-19 00:00,BUY,99.69610376670445
2025-02-19 08:00,BUY,58.66352410284216
2025-02-19 10:00,SELL,76.93081928227373
2025-02-19 18:00,BUY,131.92926357801935
2025-02-20 06:00,BUY,64.39694487139633
2025-02-20 10:00,SELL,71.91404471769366
2025-02-25 12:00,BUY,135.8261022472733
2025-02-25 16:00,BUY,224.44870543825493
2025-02-26 16:00,SELL,191.78942956772545
2025-02-27 10:00,BUY,111.92499006699617
2025-02-27 12:00,SELL,142.83999205359694
2025-02-27 14:00,BUY,217.05199364287785
2025-02-27 18:00,SELL,282.95327593144185
2025-02-28 12:00,BUY,126.52816971047525
2025-02-28 18:00,BUY,233.72642289176335
2025-03-03 17:00,SELL,245.82834791302378
2025-03-05 18:00,BUY,309.0499946925006
2025-03-06 08:00,SELL,182.90929424693675
2025-03-06 16:00,SELL,317.09724692354536
2025-03-07 18:00,BUY,314.77954638402906
2025-03-10 00:00,BUY,281.3511277486224
2025-03-12 11:00,BUY,206.64531953321006
2025-03-12 13:00,SELL,299.1162556265681
2025-03-14 13:00,BUY,181.37577375541153
2025-03-18 13:00,SELL,141.79118312380558
2025-03-19 13:00,BUY,127.53742688527828
2025-03-20 09:00,SELL,163.8523263420061
2025-03-21 03:00,SELL,124.18896344913898
2025-03-21 19:00,BUY,208.36607848602313
2025-03-25 17:00,SELL,123.2617212335187
2025-03-26 05:00,SELL,77.1364486510393
2025-03-26 15:00,SELL,152.77559149397257
2025-03-31 18:00,BUY,262.7500548338247
2025-04-02 07:00,SELL,134.00248371834056
2025-04-02 13:00,BUY,213.2452716637904
2025-04-02 19:00,SELL,408.81357909186073
2025-04-07 20:00,BUY,850.8309001209102
2025-04-08 17:00,SELL,481.61271887259113
2025-04-09 15:00,BUY,671.9522027400849
2025-04-10 23:00,SELL,666.8611453037201
2025-04-11 15:00,BUY,597.3898394076791
2025-04-15 11:00,SELL,183.39901900160106
2025-04-15 17:00,SELL,216.84829772881977
2025-04-22 11:00,BUY,166.93942863777457
2025-04-24 01:00,SELL,226.05630068598214
2025-04-24 13:00,BUY,272.2642948870273
2025-04-28 00:00,SELL,181.2866871808684
2025-04-28 08:00,BUY,142.91662706928372
2025-04-30 11:00,SELL,195.20782857342994
2025-04-30 19:00,BUY,328.0211265836772
2025-05-05 00:00,SELL,187.6019088986116
2025-05-05 08:00,SELL,127.41054188487132
2025-05-06 01:00,SELL,95.51008644703674
2025-05-06 07:00,SELL,120.72516426088282
2025-05-06 23:00,BUY,244.4435106944036
2025-05-07 09:00,BUY,146.93044958434223
2025-05-07 15:00,BUY,171.17239018718445
2025-05-09 07:00,SELL,148.69324585279733
2025-05-09 13:00,SELL,193.95894187663197
2025-05-13 19:00,SELL,161.10157780812236
2025-05-15 15:00,BUY,142.66442107718785
2025-05-19 02:00,SELL,141.73589667166607
2025-05-20 17:00,SELL,130.84465003742994
2025-05-23 07:00,BUY,132.5361446079321
2025-05-25 22:00,BUY,275.10494327368144
2025-05-28 17:00,SELL,132.00701530446952
2025-05-29 09:00,SELL,175.89305793278288
2025-05-30 17:00,BUY,213.18636592491188
2025-06-02 18:00,BUY,183.6908181404757
2025-06-03 07:00,SELL,100.06050130449331
2025-06-04 19:00,SELL,114.50273900004122
2025-06-05 09:00,SELL,78.3591497699396
2025-06-05 11:00,BUY,117.26731981595199
2025-06-06 03:00,BUY,125.29808991093462
2025-06-06 11:00,BUY,123.74641762751735
2025-06-10 05:00,SELL,116.46213442287453
2025-06-11 01:00,SELL,105.31984652949471
2025-06-11 09:00,SELL,81.11820913847997
2025-06-11 11:00,BUY,141.45456731078457
2025-06-11 21:00,SELL,167.60540061639844
2025-06-12 13:00,BUY,169.99553724107972
2025-06-12 23:00,SELL,209.25050564315757
2025-06-16 10:00,BUY,132.821650946525
2025-06-16 23:00,SELL,144.27208869258104
2025-06-17 03:00,SELL,129.0861367632514
2025-06-17 13:00,BUY,145.9847372945831
2025-06-18 13:00,BUY,162.35558029678407
2025-06-20 03:00,BUY,119.35872476071019
2025-06-23 00:00,SELL,189.95494117116857
2025-06-25 15:00,SELL,87.14828610158321
2025-07-03 07:00,SELL,67.06543520654651
2025-07-04 07:00,SELL,85.11071252682446
2025-07-07 14:00,SELL,148.99982710236702
2025-07-09 09:00,BUY,80.45294743690005
2025-07-09 17:00,BUY,136.87800727015434
2025-07-10 23:00,SELL,147.02316235286932
2025-07-11 07:00,SELL,121.31732729973575
2025-07-14 14:00,BUY,127.25438854213674
2025-07-15 13:00,SELL,162.20735870001027
2025-07-16 17:00,BUY,173.6362402667712
2025-07-18 13:00,SELL,134.23872862272952
2025-07-21 12:00,BUY,80.12998290672137
2025-07-21 18:00,SELL,125.68495124824167
2025-07-22 17:00,BUY,105.29856454140436
2025-07-24 11:00,SELL,101.14205097385009
2025-07-24 15:00,SELL,135.50691262326472
2025-07-25 15:00,BUY,91.29315236894072
2025-07-28 12:00,SELL,98.40314500489268
2025-07-28 16:00,SELL,119.3980128031319
2025-07-31 07:00,BUY,108.40932153561546
