bartime,side,atr
2025-01-02 04:00,BUY,164.17378813962142
2025-01-03 13:00,BUY,176.52132997712204
2025-01-07 16:00,SELL,193.4197460961697
2025-01-09 07:00,BUY,144.18818536913494
2025-01-10 04:00,BUY,101.13789733232424
2025-01-10 13:00,SELL,215.21460343415004
2025-01-13 20:00,BUY,216.62698921068193
2025-01-20 22:00,SELL,189.717944050703
2025-01-26 23:00,SELL,124.48420849782494
2025-01-30 10:00,SELL,152.94576144387068
2025-01-30 16:00,BUY,199.76528732407752
2025-01-31 16:00,SELL,181.39186398738104
2025-02-03 20:00,BUY,284.575117974072
2025-02-04 16:00,BUY,185.19048618095584
2025-02-07 13:00,SELL,167.7234185716751
2025-02-11 13:00,BUY,115.41883406011698
2025-02-12 13:00,SELL,169.44521141494744
2025-02-13 16:00,BUY,144.6975562245941
2025-02-14 19:00,SELL,129.88550178761744
2025-02-17 05:00,SELL,87.44937691526015
2025-02-18 07:00,SELL,74.30420503658144
2025-02-18 13:00,SELL,115.33469122341212
2025-02-19 10:00,SELL,94.57197543685615
2025-02-20 07:00,BUY,85.4571103431354
2025-02-25 19:00,BUY,261.71709887555653
2025-02-26 16:00,SELL,244.44065341410706
2025-02-27 13:00,BUY,227.36324691887046
2025-02-27 19:00,SELL,300.03247802807743
2025-02-28 13:00,BUY,206.72841792019236
2025-02-28 19:00,BUY,345.20618746892313
2025-03-03 17:00,SELL,305.9125731262827
2025-03-06 01:00,BUY,220.96830844987562
2025-03-06 13:00,BUY,281.58941914106913
2025-03-06 16:00,SELL,348.27153531285535
2025-03-07 16:00,BUY,324.1981768659541
2025-03-14 12:00,BUY,221.69706102898533
2025-03-19 06:00,SELL,125.28587621240086
2025-03-19 12:00,BUY,152.32296077593656
2025-03-21 06:00,SELL,190.4185134074525
2025-03-26 15:00,SELL,189.13532521468056
2025-03-31 19:00,BUY,277.66350419598507
2025-04-01 12:00,BUY,257.06106964395235
2025-04-02 09:00,SELL,174.70242771259538
2025-04-02 12:00,BUY,236.2619421700763
2025-04-02 18:00,SELL,406.1676429888489
2025-04-08 06:00,BUY,594.4915325165305
2025-04-09 15:00,BUY,1323.0530426736686
2025-04-15 18:00,SELL,283.97692783209845
2025-04-22 12:00,BUY,299.77600681614194
2025-04-30 12:00,SELL,294.77510395011814
2025-05-06 06:00,SELL,154.78496484502344
2025-05-07 09:00,BUY,190.59475447005906
2025-05-07 18:00,BUY,259.28931428867037
2025-05-08 00:00,BUY,226.62516114474906
2025-05-14 09:00,SELL,108.2254635967971
2025-05-15 15:00,BUY,163.18541606056624
2025-05-21 00:00,SELL,137.31928190866083
2025-05-25 22:00,BUY,312.90534707220775
2025-05-28 18:00,SELL,148.6551480421063
2025-05-28 21:00,BUY,232.12411843368506
2025-05-29 09:00,SELL,212.76475891043702
2025-06-02 16:00,BUY,205.73834583071525
2025-06-03 06:00,SELL,134.50706116180802
2025-06-03 09:00,BUY,130.70564892944643
2025-06-05 18:00,SELL,205.6416162930796
2025-06-06 06:00,BUY,133.0623260336458
2025-06-06 12:00,BUY,194.8878886615329
2025-06-11 00:00,SELL,142.97448842096435
2025-06-11 21:00,SELL,173.8527285540997
2025-06-16 13:00,BUY,208.0883473485398
2025-06-17 12:00,BUY,184.7809997614949
2025-06-17 15:00,SELL,213.14479980919563
2025-06-18 12:00,BUY,183.81366784094558
2025-06-20 09:00,BUY,163.6638789381225
2025-07-04 06:00,SELL,105.48374358923598
2025-07-04 15:00,SELL,102.03167671768837
2025-07-07 13:00,SELL,166.27096692918462
2025-07-09 15:00,BUY,151.00198113231033
2025-07-11 09:00,SELL,150.48426282874607
2025-07-14 16:00,BUY,140.04576750386354
2025-07-15 12:00,SELL,176.69878982122682
2025-07-17 03:00,BUY,135.3032991598812
2025-07-18 12:00,SELL,152.08430751702093
2025-07-21 19:00,SELL,134.54742913423007
2025-07-25 06:00,SELL,101.57223821577371
2025-07-25 15:00,BUY,123.24018596647599
2025-07-28 16:00,SELL,136.09148141439667
2025-07-29 12:00,SELL,135.67292328311794
2025-08-04 13:00,BUY,216.08508018260198
2025-08-07 03:00,SELL,117.03478237827319
2025-08-07 06:00,BUY,127.12782590261855
2025-08-07 12:00,SELL,220.12180857767618
2025-08-08 15:00,BUY,170.51971870094636
2025-08-11 13:00,SELL,141.71141339131253
2025-08-12 12:00,BUY,187.92927638531427
2025-08-15 18:00,SELL,164.047359038816
2025-08-18 04:00,SELL,135.47464782787344
2025-08-19 12:00,BUY,145.19376941226085
2025-08-20 15:00,BUY,152.5725150150701
2025-08-21 00:00,BUY,136.48832768771493
2025-08-22 06:00,BUY,137.60495451069295
2025-08-26 00:00,SELL,119.07329663495938
2025-08-26 18:00,BUY,124.68750867307244
2025-08-29 06:00,SELL,93.66050366772859
2025-09-01 21:00,SELL,88.17175767442235
2025-09-04 12:00,BUY,140.94017021268658
2025-09-05 12:00,SELL,182.36178558735128
2025-09-08 13:00,SELL,142.63134894144827
2025-09-08 19:00,BUY,146.12406332252806
2025-09-10 12:00,SELL,140.18919146931086
2025-09-11 09:00,BUY,96.08847248682281
2025-09-15 13:00,SELL,112.30417540030969
2025-09-17 12:00,BUY,122.10507462430402
2025-09-22 07:00,SELL,113.44818752474771
2025-09-22 13:00,BUY,160.19884001583927
2025-09-23 15:00,SELL,180.96201534316052
2025-09-24 06:00,SELL,110.49305718764593
2025-09-26 15:00,BUY,176.05278967178972
2025-09-30 06:00,SELL,110.80425311379837
2025-10-01 00:00,SELL,152.23053572826373
2025-10-01 12:00,BUY,158.9195474342958
2025-10-06 21:00,SELL,141.74763482736836
2025-10-08 09:00,BUY,110.3102073228806
2025-10-08 18:00,SELL,136.9892261493144
2025-10-09 00:00,SELL,111.7491047355607
2025-10-14 00:00,BUY,190.02408934512295
2025-10-14 12:00,BUY,295.4220269957615
2025-10-16 15:00,SELL,234.85137843341113
2025-10-17 18:00,BUY,267.68208944539924
2025-10-22 15:00,SELL,185.3493022591693
2025-10-23 15:00,BUY,169.34836677851337
2025-10-24 00:00,BUY,127.40716379059947
2025-10-29 18:00,SELL,230.00004079657356
2025-10-30 03:00,SELL,211.50882088784584
2025-10-30 12:00,BUY,266.5837162945773
2025-10-30 18:00,SELL,282.5135784285301
2025-11-02 23:00,BUY,211.70039311542726
2025-11-03 08:00,BUY,161.34580127510054
2025-11-03 11:00,SELL,154.99664102008015
2025-11-05 16:00,BUY,219.96994604145655
2025-11-06 13:00,SELL,198.36327546807289
2025-11-10 05:00,BUY,159.41906059123139
2025-11-13 13:00,SELL,166.33395778127039
2025-11-19 22:00,BUY,243.92111016317975
2025-11-20 16:00,SELL,385.94833070261785
2025-11-21 16:00,BUY,371.11812224237394
2025-12-01 02:00,SELL,124.24032470586718
2025-12-01 17:00,SELL,168.69673359961863
2025-12-02 13:00,BUY,148.90924650619115
2025-12-02 19:00,BUY,181.16591776396228
2025-12-08 14:00,SELL,127.60509946325934
2025-12-09 13:00,BUY,128.6254812119646
2025-12-09 16:00,SELL,178.2403849695711
2025-12-10 16:00,BUY,150.83104811357768
2025-12-15 14:00,SELL,182.77374615641975
2025-12-18 13:00,BUY,185.98444684014532
2025-12-19 07:00,BUY,177.29901403246558
2025-12-19 13:00,BUY,207.7873689807792
2025-12-29 11:00,SELL,83.56181763106295
2026-01-02 19:00,BUY,192.10384992627087
2026-01-07 19:00,SELL,200.19024685792198
2026-01-12 08:00,SELL,134.29540801115579
2026-01-13 13:00,SELL,185.65656348167323
2026-01-15 13:00,BUY,188.25668274743106
2026-01-18 23:00,SELL,211.2328510827382
2026-01-21 13:00,BUY,268.63388857338145
2026-01-23 16:00,SELL,181.70388309261622
2026-01-26 14:00,BUY,165.2404738635439
2026-01-26 22:00,BUY,170.63432261813432
2026-01-27 10:00,SELL,153.49709854438726
2026-02-02 11:00,BUY,237.59118479312534
2026-02-03 16:00,SELL,267.73231190892926
2026-02-04 16:00,SELL,278.466806766754
2026-02-05 10:00,SELL,226.88738819306417
2026-02-06 13:00,BUY,340.13657369112724
2026-02-11 13:00,SELL,210.09570564455316
2026-02-12 13:00,SELL,173.56441079071038
2026-02-17 07:00,BUY,149.41120654565884
2026-02-17 10:00,SELL,152.54896523652678
2026-02-17 16:00,BUY,259.6153377513765
2026-02-18 01:00,BUY,186.09425292870563
2026-02-19 07:00,SELL,169.54153717339878
2026-02-20 16:00,BUY,260.86309878236295
2026-02-22 23:00,SELL,251.86038322071363
2026-02-23 08:00,BUY,188.14451620900553
2026-02-24 16:00,BUY,226.90996814056405
2026-02-24 22:00,BUY,177.18237960996072
2026-02-26 19:00,SELL,244.20377199553363
2026-03-04 10:00,BUY,286.2511968428704
2026-03-05 13:00,SELL,300.90900390152854
2026-03-09 19:00,BUY,476.9518082946587
2026-03-11 15:00,SELL,339.75990732943137
2026-03-16 10:00,BUY,254.20919751899658
2026-03-17 03:00,SELL,184.23771347442118
2026-03-18 12:00,SELL,259.43231629673744
2026-03-23 10:00,BUY,593.2265289956504
2026-03-26 00:00,SELL,252.16746475777845
2026-03-26 15:00,SELL,322.7200268518289
2026-03-31 00:00,BUY,345.25217478542345
2026-04-02 03:00,SELL,255.47416271054792
2026-04-03 06:00,SELL,183.77018445291122
2026-04-03 12:00,SELL,187.3929180498641
2026-04-07 09:00,SELL,241.46049295709992
2026-04-10 15:00,SELL,191.03826306274124
2026-04-13 16:00,BUY,267.02266779668446
2026-04-16 12:00,SELL,153.6872572250314
2026-04-21 15:00,SELL,229.54169938461632
2026-04-22 15:00,SELL,168.77581058782857
2026-04-23 12:00,BUY,209.61409767258908
2026-04-23 15:00,SELL,297.9312781380707
2026-04-24 09:00,BUY,225.9751049762262
2026-04-24 12:00,SELL,235.36008398098127
2026-04-27 21:00,BUY,127.69484796276222
2026-04-28 06:00,BUY,111.57976215693411
2026-04-29 06:00,SELL,104.08107108535394
2026-04-30 09:00,BUY,275.63871344568355
2026-05-04 10:00,SELL,194.37491391930297
2026-05-05 21:00,BUY,162.83556069255502
2026-05-07 15:00,SELL,238.8640506047551
2026-05-08 12:00,SELL,155.0881715853868
