bartime,side,atr
2023-01-31 14:00,BUY,189.94071543445824
2023-02-01 18:00,BUY,285.63993192548054
2023-02-06 22:00,BUY,166.98024846478668
2023-02-07 14:00,BUY,214.54870977117668
2023-02-13 11:00,BUY,144.70752969294696
2023-03-15 09:00,SELL,286.4341799294224
2023-03-22 17:00,SELL,269.9812910937071
2023-04-24 10:00,BUY,112.91316699164904
2023-04-27 13:00,BUY,151.93553579778884
2023-05-10 09:00,BUY,131.7836201815898
2023-05-30 13:00,SELL,118.9567684098037
2023-06-08 05:00,BUY,89.83551800264486
2023-06-15 13:00,BUY,179.3042055353768
2023-06-27 13:00,BUY,122.89735487354791
2023-06-28 17:00,BUY,109.76559695677709
2023-07-11 09:00,BUY,129.75720640233766
2023-07-31 06:00,BUY,114.55821569472664
2023-08-01 13:00,BUY,122.61069369285022
2023-08-04 13:00,BUY,155.08464191627743
2023-08-07 10:00,BUY,177.7179754631258
2023-08-10 09:00,BUY,143.6638308676226
2023-08-11 17:00,BUY,168.84000209853576
2023-08-14 06:00,BUY,153.33408107445035
2023-08-14 14:00,BUY,160.41381188764825
2023-09-04 06:00,BUY,90.07752497137875
2023-09-05 09:00,BUY,70.90844376487783
2023-10-06 09:00,SELL,171.88303729463024
2023-10-12 17:00,SELL,175.6046669220847
2023-10-18 13:00,SELL,153.4056703632824
2023-12-08 02:00,BUY,72.95525861337694
2023-12-08 14:00,BUY,121.60109241004812
2023-12-22 14:00,BUY,138.91826585828704
2023-12-25 22:00,BUY,141.0876901493037
2024-01-08 15:00,BUY,147.68170444331696
2024-01-18 18:00,BUY,168.22438900662172
2024-02-02 14:00,BUY,163.29930854371352
2024-02-06 14:00,BUY,128.46614745697693
2024-02-15 14:00,BUY,134.79857940410596
2024-02-21 22:00,BUY,143.50168246207318
2024-02-29 10:00,BUY,134.7484373716971
2024-02-29 18:00,BUY,162.45899991788588
2024-03-07 14:00,BUY,144.8485652453262
2024-03-11 14:00,BUY,172.5170632810945
2024-03-19 13:00,BUY,152.73720980920504
2024-03-27 09:00,BUY,74.18271174652048
2024-04-04 09:00,BUY,112.77132247830608
2024-04-09 09:00,BUY,108.26336810962437
2024-04-09 17:00,BUY,199.68455559015965
2024-04-25 09:00,SELL,157.5018956453419
2024-04-30 09:00,SELL,113.7789294531868
2024-06-28 01:00,BUY,111.76694161646445
2024-07-02 17:00,BUY,160.27734939877098
2024-07-08 06:00,BUY,99.02256226226038
2024-07-09 13:00,BUY,148.43034608747345
2024-07-10 13:00,BUY,125.12375664475438
2024-07-25 13:00,BUY,234.6869290441504
2024-07-26 05:00,BUY,193.6170461364845
2024-08-30 17:00,BUY,223.98203892191304
2024-09-10 17:00,BUY,235.04206705827943
2024-09-11 17:00,BUY,305.8021956269249
2024-10-02 17:00,BUY,177.4503480972612
2024-10-04 09:00,BUY,167.4718030547386
2024-10-09 13:00,BUY,191.75879984373546
2024-10-28 14:00,BUY,169.07792209441072
2024-10-29 05:00,BUY,117.2839168898701
2024-11-04 07:00,BUY,167.49188959189695
2024-11-20 06:00,BUY,167.22768467585874
2024-11-20 18:00,BUY,219.7205745540397
2024-11-21 02:00,BUY,179.40116771458486
2024-11-21 10:00,BUY,210.73674733733435
2024-12-04 02:00,BUY,120.48805652609862
2025-01-07 14:00,SELL,197.15190384092227
2025-02-04 18:00,BUY,221.18101029994048
2025-02-05 10:00,BUY,162.79414181885565
2025-02-11 18:00,BUY,153.62386971708037
2025-02-13 10:00,BUY,161.52707172479597
2025-02-20 06:00,BUY,106.52181393396376
2025-03-21 05:00,SELL,216.8377742397895
2025-03-26 17:00,SELL,178.5688022329312
2025-03-27 09:00,SELL,161.45458139460868
2025-04-02 09:00,SELL,239.5625927259212
2025-04-16 09:00,SELL,281.01697838291994
2025-04-30 09:00,SELL,247.50709368929571
2025-05-07 01:00,SELL,267.27111427703636
2025-05-26 06:00,BUY,256.7524241977878
2025-06-02 18:00,BUY,239.08717187015822
2025-06-03 09:00,BUY,173.14786559801786
2025-06-16 10:00,BUY,249.38264825378087
2025-06-23 06:00,BUY,222.03341236283757
2025-07-09 17:00,BUY,178.52051260522424
2025-07-10 09:00,BUY,131.11752196309823
2025-07-14 14:00,BUY,167.68919267003687
2025-07-17 09:00,BUY,140.22480576350677
2025-07-22 17:00,BUY,140.4000163347353
2025-08-08 13:00,BUY,178.45162132318205
2025-08-12 09:00,BUY,169.59630281159318
2025-08-22 05:00,BUY,160.0126989836182
2025-09-04 13:00,BUY,172.2482054126281
2025-09-11 09:00,BUY,129.09125997647067
2025-09-17 13:00,BUY,136.47850700103908
2025-09-26 13:00,BUY,188.03852335791666
2025-10-08 09:00,BUY,129.97963043267197
2025-10-14 13:00,BUY,419.727542929365
2025-10-17 17:00,BUY,320.05668913482475
2025-10-23 21:00,BUY,146.15445293295042
2025-11-05 14:00,BUY,235.90927905944466
2025-11-10 07:00,BUY,204.61621948595888
2025-12-02 18:00,BUY,206.48037071968838
2025-12-10 14:00,BUY,166.85855313465717
2025-12-19 14:00,BUY,224.1731708624024
2026-01-02 18:00,BUY,211.27381756541115
2026-01-15 14:00,BUY,226.69575774256035
2026-01-21 18:00,BUY,359.04041851865765
2026-01-26 11:00,BUY,202.72726705929253
2026-02-02 11:00,BUY,373.08328576359094
2026-02-06 14:00,BUY,371.6763793990307
2026-02-17 18:00,BUY,280.05456205740285
2026-02-20 18:00,BUY,272.1724702461478
2026-02-24 22:00,BUY,201.36287017614757
2026-02-25 06:00,BUY,174.1002369127338
2026-03-11 13:00,SELL,399.78613503308884
2026-03-18 09:00,SELL,266.61591263830405
2026-03-26 05:00,SELL,275.84367920669604
2026-04-02 09:00,SELL,325.1000614540884
2026-04-07 13:00,SELL,302.1834415564632
2026-04-27 21:00,BUY,163.64314544426753
2026-04-28 21:00,BUY,150.79514391934086
2026-04-30 09:00,BUY,302.616410064688
2026-05-05 21:00,BUY,207.31076021194704
2026-05-11 14:00,BUY,187.1990130594536
