bartime,side,atr
2017-05-05 01:00,SELL,21.920281517262442
2017-05-05 05:00,BUY,24.876225213809917
2017-05-17 17:00,SELL,32.113502738159106
2017-05-19 13:00,BUY,33.289811569433716
2017-06-05 06:00,SELL,30.473756135070452
2017-06-09 13:00,BUY,39.60403083220377
2017-06-14 13:00,SELL,38.078702697031844
2017-06-16 17:00,BUY,38.059652628383155
2017-06-20 13:00,SELL,39.8351647828922
2017-06-26 06:00,BUY,33.252071209161606
2017-06-27 05:00,SELL,30.090128367273
2017-07-05 13:00,BUY,28.69256990835275
2017-07-06 09:00,SELL,33.818595793076774
2017-07-07 09:00,BUY,32.912736836844395
2017-07-11 05:00,SELL,34.20136038828581
2017-07-11 17:00,BUY,30.943896518802077
2017-07-17 18:00,SELL,31.976094246819624
2017-07-19 09:00,BUY,31.398424450238174
2017-07-24 06:00,SELL,42.193296309562
2017-07-25 09:00,BUY,34.13789933471726
2017-07-27 05:00,SELL,34.911012386560124
2017-08-01 05:00,BUY,37.2765474491924
2017-08-03 05:00,SELL,30.699679522893437
2017-08-03 09:00,BUY,42.35974361831475
2017-08-09 09:00,SELL,25.21431345830701
2017-08-15 17:00,BUY,28.14469736367861
2017-08-17 17:00,SELL,31.221150173250642
2017-08-22 05:00,BUY,33.24714628660048
2017-08-29 05:00,SELL,42.17878830809009
2017-08-31 05:00,BUY,27.93695173263101
2017-09-05 09:00,SELL,25.66334867652585
2017-09-07 13:00,BUY,28.640464217835206
2017-09-08 17:00,SELL,25.19450731490023
2017-09-11 06:00,BUY,35.555605851920184
2017-09-13 01:00,SELL,17.887104326597406
2017-09-19 09:00,BUY,22.270472351294043
2017-09-21 09:00,SELL,21.501054036212558
2017-09-22 09:00,BUY,23.85998190926877
2017-09-26 13:00,SELL,23.941087424996706
2017-09-27 09:00,BUY,25.485367527423037
2017-10-09 10:00,SELL,17.332204762799353
2017-10-10 09:00,BUY,17.59680708533923
2017-10-13 05:00,SELL,17.606619543856304
2017-10-15 22:00,BUY,17.985751365163402
2017-10-16 10:00,SELL,17.59750469896359
2017-10-18 09:00,BUY,16.957348431444167
2017-10-18 21:00,SELL,13.80296239689944
2017-10-19 21:00,BUY,18.16024537457271
2017-10-20 13:00,SELL,22.677476505424796
2017-10-23 10:00,BUY,18.27594750129762
2017-10-23 14:00,SELL,19.820758001038097
2017-10-27 05:00,BUY,22.70019874292782
2017-10-29 23:00,SELL,22.536241405102952
2017-10-30 11:00,BUY,21.659355599412685
2017-10-30 19:00,SELL,19.08198758362401
2017-10-31 06:00,BUY,20.477977642815553
2017-11-01 14:00,SELL,26.375695981566956
2017-11-02 10:00,BUY,33.60016405923975
2017-11-07 10:00,SELL,21.754084553556925
2017-11-17 10:00,BUY,24.718466635328674
2017-11-20 03:00,SELL,21.13508393383068
2017-11-20 07:00,BUY,24.908067147064543
2017-11-23 06:00,SELL,21.665405953732844
2017-11-24 02:00,BUY,16.566680222919302
2017-11-24 06:00,SELL,19.33334417833555
2017-11-24 14:00,BUY,22.153340274134756
2017-11-26 23:00,SELL,21.654137775446124
2017-11-27 07:00,BUY,25.342648176285458
2017-11-27 11:00,SELL,29.87411854102837
2017-11-28 06:00,BUY,23.652191163524357
2017-11-29 14:00,SELL,35.473100544237354
2017-12-05 06:00,BUY,30.939716010574855
2017-12-05 14:00,SELL,30.58141824676791
2017-12-06 10:00,BUY,29.07816713110086
2017-12-07 14:00,SELL,28.635336835532293
2017-12-08 06:00,BUY,23.753033967834043
2017-12-14 14:00,SELL,22.688894634191776
2017-12-15 14:00,BUY,26.094419994985472
2017-12-21 02:00,SELL,15.739260071434419
2017-12-21 10:00,BUY,22.821126445717987
2018-01-16 10:00,SELL,21.809341144449476
2018-01-19 18:00,BUY,22.16240904668805
2018-01-24 02:00,SELL,17.775893092648005
2018-01-26 18:00,BUY,26.59618654645913
2018-01-29 22:00,SELL,22.357998340827944
2018-02-07 14:00,BUY,92.29007141832392
2018-02-08 14:00,SELL,74.978152481885
2018-02-12 07:00,BUY,75.10610281644486
2018-02-19 15:00,SELL,28.220333707011143
2018-02-21 10:00,BUY,35.03348629603653
2018-02-21 22:00,SELL,42.30274498357067
2018-02-22 14:00,BUY,43.403844345270386
2018-02-27 18:00,SELL,39.29055556583903
2018-03-05 19:00,BUY,42.46830797233345
2018-03-07 02:00,SELL,47.7613650720635
2018-03-07 10:00,BUY,48.60727364612068
2018-03-12 15:00,SELL,31.65627754218763
2018-03-16 06:00,BUY,26.34884327660357
2018-03-19 07:00,SELL,35.00817037190195
2018-03-26 18:00,BUY,49.730108867581755
2018-03-28 05:00,SELL,45.624716113399515
2018-03-28 09:00,BUY,54.43977289071958
2018-04-03 05:00,SELL,43.62811041778262
2018-04-04 13:00,BUY,49.781847921509886
2018-04-16 06:00,SELL,29.414771599160716
2018-04-17 13:00,BUY,28.190877879097975
2018-04-24 17:00,SELL,29.810581668300912
2018-04-26 13:00,BUY,30.961309389489763
2018-05-03 01:00,SELL,31.622918545529185
2018-05-04 13:00,BUY,31.745129911909984
2018-05-08 13:00,SELL,27.819684169534654
2018-05-09 05:00,BUY,28.28214263584134
2018-05-15 01:00,SELL,18.552343024264054
2018-05-16 05:00,BUY,24.85385712780223
2018-05-23 05:00,SELL,28.48706985042898
2018-05-30 13:00,BUY,42.756997906941734
2018-06-05 05:00,SELL,28.572785557510308
2018-06-06 05:00,BUY,23.58483389718809
2018-06-07 13:00,SELL,37.650915006172255
2018-06-11 06:00,BUY,36.01312070179945
2018-06-12 13:00,SELL,31.914049480481687
2018-06-13 09:00,BUY,28.272091733764093
2018-06-13 13:00,SELL,32.03767338701117
2018-06-14 09:00,BUY,38.76040881545576
2018-06-15 09:00,SELL,40.847624608518686
2018-06-20 05:00,BUY,33.02726284177926
2018-06-21 09:00,SELL,42.40046943231616
2018-06-22 09:00,BUY,39.70540305886498
2018-06-25 06:00,SELL,40.322026474328794
2018-06-27 09:00,BUY,47.14868401051256
2018-07-02 02:00,SELL,42.163205497533774
2018-07-03 09:00,BUY,39.678704730845226
2018-07-04 21:00,SELL,21.036789438956937
2018-07-05 05:00,BUY,26.751545240932437
2018-07-06 09:00,SELL,33.64353430051125
2018-07-06 13:00,BUY,39.13482744040907
2018-07-10 21:00,SELL,34.97386909806579
2018-07-12 09:00,BUY,35.120484219311834
2018-07-16 06:00,SELL,26.75965015128058
2018-07-17 13:00,BUY,34.80651246672467
2018-07-20 09:00,SELL,32.25480753872263
2018-07-23 10:00,BUY,34.21173066743068
2018-07-23 18:00,SELL,28.73550762715549
2018-07-23 21:00,BUY,27.26840610172432
2018-07-25 05:00,SELL,32.904749215443516
2018-07-26 21:00,BUY,24.955500268885388
2018-07-29 22:00,SELL,26.62167226248675
2018-07-30 10:00,BUY,30.46229619839318
2018-08-01 05:00,SELL,36.50162762330312
2018-08-03 13:00,BUY,35.68198993294179
2018-08-10 05:00,SELL,29.466544855578245
2018-08-20 02:00,BUY,28.949717337127897
2018-08-21 17:00,SELL,28.377405215385235
2018-08-22 09:00,BUY,33.830585176221575
2018-08-23 01:00,SELL,24.865167688180268
2018-08-23 05:00,BUY,30.492134150544217
2018-08-23 13:00,SELL,32.47496585634819
2018-08-24 09:00,BUY,26.050612811808204
2018-08-29 13:00,SELL,36.05261212749289
2018-09-04 01:00,BUY,25.596343871284148
2018-09-04 13:00,SELL,33.313328062097455
2018-09-12 09:00,BUY,29.175517891844386
2018-09-17 02:00,SELL,22.079238215258105
2018-09-17 10:00,BUY,29.16271245776516
2018-09-17 14:00,SELL,29.610169966212055
2018-09-18 05:00,BUY,31.42976561816029
2018-09-19 05:00,SELL,30.25456767820704
