bartime,atr,signal
2026-04-20 14:00:00,34.05667094592477,-1
2026-04-20 21:00:00,23.68561241945119,1
2026-04-21 11:00:00,29.10160862566773,-1
2026-04-23 13:00:00,42.29759276383008,1
2026-04-23 23:00:00,42.07799519685156,-1
2026-04-27 08:00:00,32.194039952194444,1
2026-04-27 14:00:00,40.69614845552339,-1
2026-04-28 09:00:00,30.638180757800896,1
2026-04-28 13:00:00,41.91643568499261,-1
2026-04-30 07:00:00,40.45264575500172,1
2026-05-04 06:00:00,25.90783435951434,-1
2026-05-05 21:00:00,39.60592161931513,1
2026-05-07 07:00:00,38.90997516879499,-1
2026-05-11 02:00:00,29.508291552542076,1
2026-05-11 20:00:00,30.30486542374431,-1
2026-05-12 15:00:00,38.20384771753697,1
2026-05-15 01:00:00,32.50743982956887,-1
2026-05-18 10:00:00,51.492960051586834,1
2026-05-19 17:00:00,44.359803278513446,-1
2026-05-20 09:00:00,39.63738564521111,1
2026-05-22 15:00:00,33.748735011526136,-1
2026-05-25 00:00:00,36.14940186072084,1
2026-05-25 23:00:00,24.845717914051455,-1
2026-05-27 09:00:00,29.151347676307417,1
2026-05-27 15:00:00,35.46229001026937,-1
2026-05-29 03:00:00,26.594212244856564,1
2026-05-29 15:00:00,40.894021974715535,-1
2026-06-02 05:00:00,29.389073092474653,1
2026-06-03 05:00:00,25.078638780875853,-1
2026-06-04 13:00:00,46.43339671802825,1
2026-06-05 17:00:00,38.778881311954294,-1
2026-06-08 08:00:00,51.29710069011272,1
2026-06-08 16:00:00,48.298012442670284,-1
2026-06-09 03:00:00,31.50347897377179,1
2026-06-09 07:00:00,32.50222654321366,-1
2026-06-09 09:00:00,31.06178123457078,1
2026-06-09 11:00:00,33.40942498765648,-1
2026-06-11 05:00:00,46.22945634627165,1
2026-06-15 12:00:00,41.22210909871659,-1
