bartime,atr,signal
2026-03-24 21:00:00,687.553472230976,1
2026-03-26 09:00:00,535.7336177928979,-1
2026-03-27 03:00:00,575.707891102701,1
2026-03-27 06:00:00,738.0263128821599,-1
2026-03-31 09:00:00,697.6107119638643,1
2026-04-02 03:00:00,690.3574366538961,-1
2026-04-05 22:00:00,440.5279401157709,1
2026-04-07 00:00:00,452.21843811005897,-1
2026-04-07 18:00:00,649.2849230399237,1
2026-04-13 01:00:00,554.1948049942517,-1
2026-04-13 16:00:00,513.1531777005158,1
2026-04-20 04:00:00,450.6168351517371,-1
2026-04-21 00:00:00,386.99960610721354,1
2026-04-21 09:00:00,316.25979832689416,-1
2026-04-22 00:00:00,474.9251627157548,1
2026-04-23 00:00:00,563.6813672031744,-1
2026-04-23 21:00:00,553.5374159392874,1
2026-04-28 03:00:00,375.9136841146228,-1
2026-04-30 12:00:00,485.3608750568271,1
2026-05-01 06:00:00,361.0442972308961,-1
2026-05-03 22:00:00,369.5088513166199,1
2026-05-04 13:00:00,449.5046603994305,-1
2026-05-05 03:00:00,291.62466311968666,1
2026-05-11 01:00:00,581.813920359201,-1
2026-05-13 00:00:00,540.9710125865704,1
2026-05-14 06:00:00,450.96646387650134,-1
2026-05-20 12:00:00,619.7863595776166,1
2026-05-27 06:00:00,559.9427522256938,-1
2026-05-28 12:00:00,648.6160569096012,1
2026-06-02 00:00:00,691.2402997772783,-1
2026-06-02 15:00:00,525.8845654310209,1
2026-06-04 00:00:00,643.196810639885,-1
2026-06-09 06:00:00,815.6030610032635,1
2026-06-09 15:00:00,1088.860767233672,-1
2026-06-11 06:00:00,1028.3120728191143,1
2026-06-16 21:00:00,459.7246679772593,-1
