bartime,atr,signal
2026-03-10 12:00:00,93.58885247706499,1
2026-03-12 00:00:00,73.5393299020792,-1
2026-03-16 12:00:00,61.672191386680225,1
2026-03-17 03:00:00,46.48060959198425,-1
2026-03-17 06:00:00,52.40448767358747,1
2026-03-18 18:00:00,59.2397349430738,-1
2026-03-23 12:00:00,137.50515708156865,1
2026-03-26 03:00:00,58.846779374252975,-1
2026-03-27 03:00:00,59.27596202582751,1
2026-03-27 06:00:00,65.34076962066209,-1
2026-03-30 14:00:00,59.25152763348545,1
2026-04-02 02:00:00,72.60533386560573,-1
2026-04-02 17:00:00,66.51861180108169,1
2026-04-10 14:00:00,53.66615060225623,-1
2026-04-13 14:00:00,51.13992590678197,1
2026-04-15 17:00:00,36.47455637818148,-1
2026-04-16 05:00:00,31.93337286562896,1
2026-04-16 14:00:00,41.28028690720194,-1
2026-04-17 08:00:00,33.711588413752025,1
2026-04-21 11:00:00,42.745310033897944,-1
2026-04-24 14:00:00,60.26222330612694,1
2026-04-27 14:00:00,48.47898325308929,-1
2026-04-30 14:00:00,56.02230392397868,1
2026-05-04 11:00:00,59.21121568726166,-1
2026-05-05 08:00:00,59.98036092512143,1
2026-05-07 14:00:00,61.42810191484827,-1
2026-05-13 14:00:00,47.45281775508556,1
2026-05-14 23:00:00,37.602469354285525,-1
2026-05-18 11:00:00,66.17315224622212,1
2026-05-20 02:00:00,51.50390131423095,-1
2026-05-20 08:00:00,59.52649684110776,1
2026-05-22 17:00:00,50.35446397335892,-1
2026-05-24 23:00:00,59.02357117868711,1
2026-05-26 14:00:00,43.16983410956806,-1
2026-05-27 08:00:00,35.47379524102344,1
2026-05-27 14:00:00,42.29122895425485,-1
2026-05-29 02:00:00,35.84436164525421,1
2026-05-29 14:00:00,49.057050529896244,-1
2026-06-02 05:00:00,52.2492532278425,1
2026-06-03 05:00:00,36.850864190527474,-1
2026-06-04 05:00:00,41.84517195388947,1
2026-06-05 14:00:00,51.00858985745608,-1
2026-06-08 11:00:00,64.77572377959316,1
2026-06-09 14:00:00,69.62896981406585,-1
2026-06-09 17:00:00,72.00317585125288,1
2026-06-10 02:00:00,58.52603254480175,-1
2026-06-11 08:00:00,67.60460184341764,1
2026-06-17 12:00:00,37.04118273018803,-1
2026-06-18 12:00:00,49.97143344449781,1
