bartime,atr,signal
2026-02-23 22:00:00,230.55086678013444,-1
2026-02-25 10:00:00,163.9673069676596,1
2026-02-26 02:00:00,194.48836893395298,-1
2026-03-05 22:00:00,278.83380720842706,1
2026-03-08 22:00:00,337.52619995684637,-1
2026-03-09 02:00:00,365.0009599654767,1
2026-03-11 21:00:00,197.78416937843525,-1
2026-03-16 02:00:00,263.05502614173355,1
2026-03-18 09:00:00,228.58544465743802,-1
2026-03-24 13:00:00,304.46167699542696,1
2026-03-26 01:00:00,228.23941854939616,-1
2026-03-27 01:00:00,211.5116325362134,1
2026-03-27 09:00:00,222.29144482317625,-1
2026-03-31 09:00:00,236.06727354593522,1
2026-04-02 01:00:00,221.69983257863225,-1
2026-04-06 10:00:00,112.6436457374854,1
2026-04-07 09:00:00,110.54584786820712,-1
2026-04-07 21:00:00,211.23067410852235,1
2026-04-12 22:00:00,193.0309854519378,-1
2026-04-13 18:00:00,160.05111331289123,1
2026-04-14 01:00:00,162.65271252025042,-1
2026-04-14 05:00:00,185.4021700161999,1
2026-04-17 01:00:00,138.29077427516438,-1
2026-04-17 09:00:00,168.32209553610514,1
2026-04-21 13:00:00,151.82788794370305,-1
2026-04-24 17:00:00,164.81846335220362,1
2026-04-27 14:00:00,140.39062607125106,-1
2026-04-29 01:00:00,142.50613062697994,1
2026-04-29 17:00:00,150.9847511048107,-1
2026-04-30 09:00:00,189.0987140525309,1
2026-05-04 14:00:00,174.17089503881374,-1
2026-05-06 01:00:00,167.5185477166357,1
2026-05-08 13:00:00,164.9743500559148,-1
2026-05-11 10:00:00,146.62276302632296,1
2026-05-12 05:00:00,132.15280298846614,-1
2026-05-13 13:00:00,280.2906467754293,1
2026-05-14 05:00:00,256.9800089192164,-1
2026-05-20 13:00:00,160.1420566976954,1
2026-05-21 05:00:00,195.71146642337595,-1
2026-05-22 01:00:00,174.9616773176121,1
2026-05-22 09:00:00,219.21947348327126,-1
2026-05-24 22:00:00,205.50997042343454,1
2026-05-26 09:00:00,141.81881768278038,-1
2026-05-26 21:00:00,106.93523465358372,1
2026-05-27 01:00:00,149.9681877228667,-1
2026-05-29 13:00:00,183.08805056144405,1
2026-06-03 13:00:00,183.97874715168615,-1
2026-06-11 17:00:00,248.12306046618272,1
2026-06-16 01:00:00,162.20719674268958,-1
