bartime,atr,signal
2026-02-24 14:00:00,177.3625035408266,1
2026-02-26 14:00:00,198.27462486427754,-1
2026-03-04 10:00:00,225.92235127201693,1
2026-03-05 14:00:00,242.80696452148078,-1
2026-03-05 22:00:00,220.4524572937476,1
2026-03-06 10:00:00,237.3156581343991,-1
2026-03-09 18:00:00,345.1890090790298,1
2026-03-11 21:00:00,202.7713028490686,-1
2026-03-16 10:00:00,190.08764207055873,1
2026-03-18 13:00:00,157.35586970410532,-1
2026-03-23 10:00:00,359.99744449147056,1
2026-03-26 05:00:00,188.88108383981074,-1
2026-03-31 13:00:00,270.30790240630535,1
2026-04-13 02:00:00,158.30038323778052,-1
2026-04-13 14:00:00,163.8513962177432,1
2026-04-21 13:00:00,128.86125844263256,-1
2026-04-22 13:00:00,130.08900573318567,1
2026-04-28 09:00:00,162.52272517872723,-1
2026-04-29 21:00:00,240.97114755545658,1
2026-05-12 13:00:00,228.24331361277424,-1
2026-05-13 05:00:00,214.9999812557921,1
2026-05-15 05:00:00,208.12302331258604,-1
2026-05-20 05:00:00,244.78948603838336,1
2026-05-28 01:00:00,222.04843504817126,-1
2026-05-28 13:00:00,254.53439874466352,1
2026-06-03 17:00:00,180.6787611276851,-1
2026-06-09 09:00:00,245.30945873368103,1
2026-06-09 13:00:00,519.887566986945,-1
2026-06-11 17:00:00,466.4617509286854,1
2026-06-16 17:00:00,238.82205628051827,-1
