bartime,atr,signal
2026-05-04 00:00:00,111.54360532338706,1
2026-05-04 06:00:00,120.36072592557413,-1
2026-05-05 21:00:00,81.28280329056669,1
2026-05-07 15:00:00,130.45515600359892,-1
2026-05-11 04:00:00,99.5865536008578,1
2026-05-12 05:00:00,100.04022726297934,-1
2026-05-13 13:00:00,234.20492284240814,1
2026-05-14 05:00:00,163.81535698790447,-1
2026-05-19 01:00:00,125.82275271751189,1
2026-05-19 13:00:00,113.78971488837952,-1
2026-05-19 15:00:00,108.13177191070363,1
2026-05-19 17:00:00,102.1854175285632,-1
2026-05-20 09:00:00,104.9711926352688,1
2026-05-21 01:00:00,120.34407060619569,-1
2026-05-21 19:00:00,132.78942717183503,1
2026-05-22 07:00:00,120.57505239653374,-1
2026-05-24 22:00:00,129.43039434834947,1
2026-05-26 07:00:00,124.63086930211395,-1
2026-05-29 03:00:00,128.31763091012795,1
2026-06-01 12:00:00,134.91385850219714,-1
2026-06-02 01:00:00,191.9826746585597,1
2026-06-03 01:00:00,146.22609908573946,-1
2026-06-09 05:00:00,127.94339204822805,1
2026-06-09 15:00:00,179.47549870636345,-1
2026-06-11 17:00:00,185.42008833726675,1
2026-06-16 01:00:00,113.86893387181811,-1
2026-06-22 06:00:00,172.22142865327322,1
2026-06-23 01:00:00,132.81676110556583,-1
2026-06-24 19:00:00,133.04116584533028,1
2026-06-25 01:00:00,175.8754769128086,-1
2026-06-26 15:00:00,154.9309135567861,1
