bartime,atr,signal
2026-02-25 10:00:00,25.12285055753774,1
2026-02-26 14:00:00,36.96686570924387,-1
2026-03-04 10:00:00,48.25744950874922,1
2026-03-05 14:00:00,53.69306563521724,-1
2026-03-06 02:00:00,43.554049605231334,1
2026-03-06 06:00:00,45.30323968418511,-1
2026-03-09 18:00:00,81.20080146625067,1
2026-03-11 21:00:00,49.248615688675166,-1
2026-03-16 10:00:00,47.90997266707992,1
2026-03-18 09:00:00,36.09785116462976,-1
2026-03-23 10:00:00,92.31315563618412,1
2026-03-26 05:00:00,41.87053132036057,-1
2026-03-31 13:00:00,63.25574767343488,1
2026-04-21 13:00:00,30.013418648501744,-1
2026-04-22 17:00:00,26.113530254554327,1
2026-04-23 01:00:00,33.440659362914836,-1
2026-04-23 13:00:00,34.24241759381237,1
2026-04-23 17:00:00,45.01393407504979,-1
2026-04-24 09:00:00,38.180267397140334,1
2026-04-28 09:00:00,27.629843004455203,-1
2026-04-29 21:00:00,37.85857324265476,1
2026-04-30 01:00:00,41.28685859412381,-1
2026-04-30 09:00:00,43.011589500239275,1
2026-05-12 13:00:00,29.412685906881812,-1
2026-05-13 01:00:00,30.452095184323248,1
2026-05-15 05:00:00,33.6638578346719,-1
2026-05-20 13:00:00,44.859319217675186,1
2026-05-27 13:00:00,24.925140939782874,-1
2026-05-28 13:00:00,34.51902574651851,1
2026-06-03 13:00:00,25.433071531217646,-1
2026-06-04 13:00:00,31.987882303479683,1
2026-06-05 05:00:00,27.533596591505322,-1
2026-06-11 17:00:00,77.42503516114336,1
2026-06-17 13:00:00,26.528132493135033,-1
