"BarTime","Signal","ATR","Outcome","ComputedSL_pips","ComputedTP_pips","RequestedVolume","FinalVolume","RealizedRiskPercent","Notes"
"2026-01-20 05:10","1","3.9562541711181547","Reversal+MarginCapped","3.9562541711181547","10.357473419987329","19.70","6.63","0.34","Da dong vi the Sell so 30 truoc khi dao chieu; Volume yeu cau 19.70 units bi cat con 6.63 units do vuot tran MaxMarginPercent"
"2026-01-20 06:20","-1","8.091857514747007","Reversal+MarginCapped","8.0918575147470069","21.184482973607665","9.60","6.61","0.69","Da dong vi the Buy so 31 truoc khi dao chieu; Volume yeu cau 9.60 units bi cat con 6.61 units do vuot tran MaxMarginPercent"
"2026-01-20 13:30","1","11.144797916005817","MarginCapped","11.144797916005817","29.177080944103228","7.10","6.74","0.95","Volume yeu cau 7.10 units bi cat con 6.74 units do vuot tran MaxMarginPercent"
"2026-01-20 19:20","-1","6.903118421310355","MarginCapped","6.9031184213103547","18.072364026990506","11.36","6.67","0.59","Volume yeu cau 11.36 units bi cat con 6.67 units do vuot tran MaxMarginPercent"
"2026-01-21 01:30","1","4.577427217115033","MarginCapped","4.5774272171150328","11.983704454407155","17.03","6.63","0.39","Volume yeu cau 17.03 units bi cat con 6.63 units do vuot tran MaxMarginPercent"
"2026-01-21 08:20","-1","13.963808190197724","Placed","13.963808190197724","36.55724984193764","","","",""
"2026-01-21 14:50","1","18.5028339079363","Placed","18.5028339079363","48.440419170977229","","","",""
"2026-01-21 17:50","-1","11.781084420410643","Placed","11.781084420410643","30.842879012635063","","","",""
"2026-01-21 19:40","1","36.738684805301304","Placed","36.738684805301304","96.181876820278816","","","",""
"2026-01-22 06:00","-1","4.393136627461712","Reversal+MarginCapped","4.3931366274617121","11.501231690694762","17.58","6.57","0.37","Da dong vi the Buy so 39 truoc khi dao chieu; Volume yeu cau 17.58 units bi cat con 6.57 units do vuot tran MaxMarginPercent"
"2026-01-22 09:30","1","14.152673200467971","Placed","14.152673200467971","37.051698438825149","","","",""
"2026-01-22 11:50","-1","11.578098711427032","Placed","11.578098711427032","30.311462426515966","","","",""
"2026-01-22 16:40","-1","9.875851166809296","MarginCapped","9.8758511668092961","25.854978354706738","7.63","6.41","0.84","Volume yeu cau 7.63 units bi cat con 6.41 units do vuot tran MaxMarginPercent"
"2026-01-23 05:10","1","3.1968886590227674","Reversal+MarginCapped","3.1968886590227674","8.3694545093216046","24.03","6.53","0.27","Da dong vi the Sell so 43 truoc khi dao chieu; Volume yeu cau 24.03 units bi cat con 6.53 units do vuot tran MaxMarginPercent"
"2026-01-23 07:40","-1","7.445694250017326","MarginCapped","7.4456942500173264","19.49282754654536","10.27","6.51","0.63","Volume yeu cau 10.27 units bi cat con 6.51 units do vuot tran MaxMarginPercent"
"2026-01-23 09:20","1","10.931534847376057","MarginCapped","10.931534847376057","28.618758230430515","6.94","6.46","0.93","Volume yeu cau 6.94 units bi cat con 6.46 units do vuot tran MaxMarginPercent"
"2026-01-23 10:40","-1","9.624033965459596","MarginCapped","9.6240339654595957","25.195720921573219","7.81","6.40","0.82","Volume yeu cau 7.81 units bi cat con 6.40 units do vuot tran MaxMarginPercent"
