"BarTime","Signal","Entry","ATR","Outcome","ComputedSL","ComputedTP","RequestedVolume","FinalVolume","RealizedRiskPercent","Notes"
"2026-01-02 03:00","1","6878.9","9.484168066022308","Placed","6869.4158319339776","6903.7295519968457","","","",""
"2026-01-02 15:00","-1","6835.6","20.38140052940369","Placed","6855.9814005294038","6782.2414934140215","","","",""
"2026-01-05 02:00","1","6871.4","11.87764668841148","Placed+Expired","6859.5223533115877","6902.4956790302613","","","","Lenh cho het han sau 3 nen, gia chua bao gio cham muc entry"
"2026-01-05 04:00","1","6871.0","9.677693880583188","SkippedSameDirection","","","","","","Bo qua - da co lenh/vi the cung huong dang mo"
"2026-01-06 08:00","-1","6887.8","8.947378936048604","MarginCapped+Expired","6896.7473789360483","6864.3757619454245","10.95","10.47","0.96","Volume yeu cau 10.95 units bi cat con 10.47 units do vuot tran MaxMarginPercent; Lenh cho het han sau 3 nen, gia chua bao gio cham muc entry"
"2026-01-06 13:00","-1","6896.1","8.068645129764318","MarginCapped","6904.1686451297646","6874.9762870502773","12.14","10.47","0.86","Volume yeu cau 12.14 units bi cat con 10.47 units do vuot tran MaxMarginPercent"
"2026-01-06 14:00","1","6929.3","12.514916103811492","Reversal+Placed","6916.7850838961886","6962.0640503597788","","","","Da huy lenh cho Sell pending so 9 truoc khi dao chieu"
"2026-01-07 08:00","-1","6936.0","4.9983130401640254","MarginCapped","6940.9983130401642","6922.9144164608506","19.40","10.36","0.53","Volume yeu cau 19.40 units bi cat con 10.36 units do vuot tran MaxMarginPercent"
"2026-01-07 13:00","1","6949.1","6.1008232170010315","MarginCapped","6942.999176783","6965.0719551821094","15.80","10.30","0.65","Volume yeu cau 15.80 units bi cat con 10.30 units do vuot tran MaxMarginPercent"
"2026-01-07 19:00","-1","6939.3","11.758167801397628","Placed","6951.0581678013978","6908.5171166959408","","","",""
"2026-01-08 15:00","1","6926.3","13.447843077345382","Placed","6912.852156922655","6961.50645317649","","","",""
"2026-01-08 20:00","1","6927.0","13.379869219584439","Placed","6913.6201307804158","6962.0284976168723","","","",""
"2026-01-09 09:00","1","6929.1","8.372429504589734","SkippedSameDirection","","","","","","Bo qua - da co lenh/vi the cung huong dang mo"
"2026-01-12 00:00","-1","6935.3","14.603739837348375","Placed","6949.9037398373484","6897.0674091058218","","","",""
"2026-01-12 14:00","1","6965.4","14.462169717136181","Placed","6950.9378302828636","7003.2619603194626","","","",""
"2026-01-13 12:00","-1","6966.3","5.816334725162353","Reversal+MarginCapped","6972.1163347251622","6951.0728356895252","17.00","10.56","0.62","Da dong vi the Buy so 10 truoc khi dao chieu; Volume yeu cau 17.00 units bi cat con 10.56 units do vuot tran MaxMarginPercent"
"2026-01-13 13:00","1","6998.8","10.81306778012992","Reversal+Placed","6987.98693221987","7027.1086114483805","","","","Da huy lenh cho Sell pending so 35 truoc khi dao chieu"
"2026-01-13 14:00","-1","6966.3","12.950454224103936","Reversal+Placed","6979.250454224104","6932.395710841296","","","","Da huy lenh cho Buy pending so 36 truoc khi dao chieu"
"2026-01-13 17:00","-1","6949.4","19.2186325627413","SkippedSameDirection","","","","","","Bo qua - da co lenh/vi the cung huong dang mo"
"2026-01-15 01:00","1","6927.6","14.4859292630982","Placed+Expired","6913.1140707369022","6965.5241628107915","","","","Lenh cho het han sau 3 nen, gia chua bao gio cham muc entry"
"2026-01-15 20:00","-1","6936.4","15.294610093821316","Placed+Expired","6951.6946100938212","6896.3587107743751","","","","Lenh cho het han sau 3 nen, gia chua bao gio cham muc entry"
