"BarTime","Signal","ATR","Outcome","ComputedSL_pips","ComputedTP_pips","RequestedVolume","FinalVolume","RealizedRiskPercent","Notes"
"2026-01-21 11:20","-1","7.22418168223294","MarginCapped","7.22418168223294","18.912907644085838","12.68","9.79","0.77","Volume yeu cau 12.68 units bi cat con 9.79 units do vuot tran MaxMarginPercent"
"2026-01-21 15:40","1","19.028632133815712","Placed","19.028632133815712","49.816958926329534","","","",""
"2026-01-22 08:20","1","8.174446570579077","MarginCapped","8.174446570579077","21.400701121776024","11.32","9.89","0.87","Volume yeu cau 11.32 units bi cat con 9.89 units do vuot tran MaxMarginPercent"
"2026-01-22 22:00","-1","7.728377657722816","MarginCapped","7.7283776577228158","20.232892707918332","11.87","9.80","0.83","Volume yeu cau 11.87 units bi cat con 9.80 units do vuot tran MaxMarginPercent"
"2026-01-23 03:20","1","4.262896749984703","MarginCapped","4.2628967499847032","11.160263691459953","21.34","9.72","0.46","Volume yeu cau 21.34 units bi cat con 9.72 units do vuot tran MaxMarginPercent"
"2026-01-23 09:40","-1","7.145313158091774","MarginCapped","7.1453131580917741","18.706429847884262","12.67","9.67","0.76","Volume yeu cau 12.67 units bi cat con 9.67 units do vuot tran MaxMarginPercent"
"2026-01-23 17:00","1","10.559782772266338","Placed","10.559782772266338","27.645511297793274","","","",""
"2026-01-25 23:00","-1","16.72856111585131","Placed","16.72856111585131","43.795373001298728","","","",""
"2026-01-26 07:00","1","5.2931131047696915","MarginCapped","5.2931131047696915","13.857370108287052","16.62","9.40","0.57","Volume yeu cau 16.62 units bi cat con 9.40 units do vuot tran MaxMarginPercent"
"2026-01-27 02:40","1","3.7795235861250407","MarginCapped","3.7795235861250407","9.8947927484753553","23.12","9.34","0.40","Volume yeu cau 23.12 units bi cat con 9.34 units do vuot tran MaxMarginPercent"
"2026-01-27 12:20","-1","4.344527698678018","Reversal+MarginCapped","4.3445276986780179","11.373973515139051","20.15","9.35","0.46","Da dong vi the Buy so 39 truoc khi dao chieu; Volume yeu cau 20.15 units bi cat con 9.35 units do vuot tran MaxMarginPercent"
"2026-01-27 15:40","1","8.246787438199668","MarginCapped","8.246787438199668","21.590089513206731","10.56","9.31","0.88","Volume yeu cau 10.56 units bi cat con 9.31 units do vuot tran MaxMarginPercent"
"2026-01-28 12:40","-1","5.8743924322666174","MarginCapped","5.8743924322666174","15.379159387674004","14.70","9.23","0.63","Volume yeu cau 14.70 units bi cat con 9.23 units do vuot tran MaxMarginPercent"
