"BarTime","Signal","ATR","Outcome","ComputedSL_pips","ComputedTP_pips","RequestedVolume","FinalVolume","RealizedRiskPercent","Notes"
"2026-01-02 00:40","1","11.072986878321618","Placed","11.072986878321618","28.989079647445994","","","",""
"2026-01-02 15:00","-1","16.40639373225697","Placed","16.406393732256969","42.951938791048747","","","",""
"2026-01-05 00:20","1","13.965931155099891","Placed","13.965931155099891","36.562807764051513","","","",""
"2026-01-06 14:40","1","11.532648744881836","Placed","11.532648744881836","30.192474414100644","","","",""
"2026-01-07 02:40","-1","10.298145469909413","Placed","10.298145469909413","26.960544840222841","","","",""
"2026-01-08 03:00","-1","9.170577599786812","Placed","9.170577599786812","24.008572156241872","","","",""
"2026-01-08 15:40","1","12.739497300345672","Placed","12.739497300345672","33.352003932304967","","","",""
"2026-01-09 04:40","-1","5.693659983450741","Reversal+MarginCapped","5.6936599834507406","14.906001836674038","19.00","15.00","0.78","Da dong vi the Buy so 7 truoc khi dao chieu; Volume yeu cau 19.00 units bi cat con 15.00 units do vuot tran MaxMarginPercent"
"2026-01-09 05:20","1","7.4311423894086674","Placed","7.4311423894086674","19.454730775471891","","","",""
"2026-01-09 07:40","-1","5.485387736423159","Reversal+MarginCapped","5.4853877364231591","14.360745093955829","19.00","15.00","0.76","Da dong vi the Buy so 9 truoc khi dao chieu; Volume yeu cau 19.00 units bi cat con 15.00 units do vuot tran MaxMarginPercent"
"2026-01-09 08:00","1","6.496310189138521","MarginCapped","6.4963101891385211","17.007340075164649","16.00","15.00","0.91","Volume yeu cau 16.00 units bi cat con 15.00 units do vuot tran MaxMarginPercent"
"2026-01-12 21:40","-1","7.5911072238549755","Placed","7.5911072238549755","19.873518712052324","","","",""
"2026-01-13 13:40","1","11.073343964989805","Placed","11.073343964989805","28.990014500343307","","","",""
"2026-01-13 20:20","-1","13.626725458830595","Placed","13.626725458830595","35.6747672512185","","","",""
"2026-01-14 02:00","1","7.53155782765733","Placed","7.53155782765733","19.717618392806887","","","",""
"2026-01-14 14:40","-1","12.408122857046475","Placed","12.408122857046475","32.484465639747668","","","",""
"2026-01-15 00:20","-1","9.08550882847487","Placed","9.08550882847487","23.785862112947207","","","",""
"2026-01-15 09:40","1","7.094084099365336","Placed","7.094084099365336","18.572312172138449","","","",""
"2026-01-15 18:00","1","7.560322084417049","Placed","7.5603220844170487","19.792923217003832","","","",""
"2026-01-16 00:20","-1","7.014261392681562","Placed","7.0142613926815622","18.363336326040329","","","",""
"2026-01-16 08:20","1","8.22382009492213","Placed","8.22382009492213","21.529961008506138","","","",""
"2026-01-18 23:20","1","23.137263851208537","Placed","23.137263851208537","60.573356762463945","","","",""
"2026-01-19 14:00","-1","5.993934379424455","Reversal+MarginCapped","5.9939343794244548","15.692120205333222","17.00","15.00","0.84","Da dong vi the Buy so 22 truoc khi dao chieu; Volume yeu cau 17.00 units bi cat con 15.00 units do vuot tran MaxMarginPercent"
"2026-01-20 04:00","1","5.956304028168409","MarginCapped","5.9563040281684092","15.593603945744894","17.00","15.00","0.84","Volume yeu cau 17.00 units bi cat con 15.00 units do vuot tran MaxMarginPercent"
"2026-01-21 15:20","-1","26.28194525711879","Placed","26.281945257118789","68.80613268313698","","","",""
"2026-01-22 07:00","1","9.600029537202403","Placed","9.6000295372024027","25.132877328395889","","","",""
"2026-01-23 09:00","-1","14.958299251515898","Placed","14.958299251515898","39.160827440468623","","","",""
