"BarTime","Signal","ATR","Outcome","ComputedSL_pips","ComputedTP_pips","RequestedVolume","FinalVolume","RealizedRiskPercent","Notes"
"2026-02-11 08:00","-1","46.03847180589347","Placed","46.038471805893472","120.52871918782911","","","",""
"2026-02-12 00:00","1","25.78772904640976","MarginCapped","25.787729046409758","67.512274643500746","2.91","2.18","0.75","Volume yeu cau 2.91 units bi cat con 2.18 units do vuot tran MaxMarginPercent"
"2026-02-12 18:30","-1","79.43061112874379","Placed","79.430611128743791","207.94933993505123","","","",""
"2026-02-13 17:00","1","64.86915397831491","Reversal+Placed","64.869153978314912","169.82744511522844","","","","Da dong vi the Sell so 43 truoc khi dao chieu"
"2026-02-16 14:30","-1","43.47259671044388","Placed","43.472596710443881","113.81125818794207","","","",""
"2026-02-17 12:00","1","48.15558148575357","Placed","48.155581485753572","126.07131232970285","","","",""
"2026-02-19 02:30","1","23.400966698990867","MarginCapped","23.400966698990867","61.263730817958091","3.28","2.23","0.68","Volume yeu cau 3.28 units bi cat con 2.23 units do vuot tran MaxMarginPercent"
"2026-02-19 06:30","-1","20.708400009177645","MarginCapped","20.708400009177645","54.214591224027068","3.68","2.22","0.60","Volume yeu cau 3.68 units bi cat con 2.22 units do vuot tran MaxMarginPercent"
"2026-02-20 02:30","1","23.600699652099436","MarginCapped","23.600699652099436","61.786631689196319","3.21","2.20","0.68","Volume yeu cau 3.21 units bi cat con 2.20 units do vuot tran MaxMarginPercent"
"2026-02-23 03:00","-1","30.087940138588888","MarginCapped","30.087940138588888","78.7702272828257","2.50","2.19","0.88","Volume yeu cau 2.50 units bi cat con 2.19 units do vuot tran MaxMarginPercent"
"2026-02-23 13:30","1","42.59948158811129","Placed","42.599481588111288","111.52544279767535","","","",""
"2026-02-23 15:30","-1","58.78826765849061","Placed","58.788267658490611","153.90768472992841","","","",""
"2026-02-24 17:30","1","52.282862325734925","Placed","52.282862325734925","136.87653356877402","","","",""
"2026-02-26 04:30","-1","17.737808281914","MarginCapped","17.737808281914","46.437582082050845","4.22","2.18","0.52","Volume yeu cau 4.22 units bi cat con 2.18 units do vuot tran MaxMarginPercent"
"2026-02-26 12:00","1","39.99296560389748","Placed","39.992965603897481","104.7015839510036","","","",""
"2026-02-27 07:00","1","25.42832543964598","MarginCapped","25.428325439645981","66.571356000993177","2.90","2.14","0.74","Volume yeu cau 2.90 units bi cat con 2.14 units do vuot tran MaxMarginPercent"
