"BarTime","Signal","ATR","Outcome","ComputedSL_pips","ComputedTP_pips","RequestedVolume","FinalVolume","RealizedRiskPercent","Notes"
"2026-01-02 01:20","1","15.330263248189462","MarginCapped","15.330263248189462","40.134629183760012","6.52","2.94","0.45","Volume yeu cau 6.52 units bi cat con 2.94 units do vuot tran MaxMarginPercent"
"2026-01-02 13:20","-1","15.157085995088373","MarginCapped","15.157085995088373","39.681251135141359","6.67","2.98","0.45","Volume yeu cau 6.67 units bi cat con 2.98 units do vuot tran MaxMarginPercent"
"2026-01-06 02:20","1","11.209173669612383","MarginCapped","11.209173669612383","29.345616667045217","8.98","2.96","0.33","Volume yeu cau 8.98 units bi cat con 2.96 units do vuot tran MaxMarginPercent"
"2026-01-06 08:30","-1","26.16140293338895","MarginCapped","26.161402933388949","68.490552879612267","3.88","2.99","0.77","Volume yeu cau 3.88 units bi cat con 2.99 units do vuot tran MaxMarginPercent"
"2026-01-06 12:30","1","12.038136757543857","MarginCapped","12.038136757543857","31.515842031249814","8.37","2.97","0.35","Volume yeu cau 8.37 units bi cat con 2.97 units do vuot tran MaxMarginPercent"
"2026-01-07 01:40","-1","12.90332810411987","MarginCapped","12.90332810411987","33.780912976585817","7.78","2.95","0.38","Volume yeu cau 7.78 units bi cat con 2.95 units do vuot tran MaxMarginPercent"
"2026-01-07 12:50","1","16.00760979672243","MarginCapped","16.007609796722431","41.907922447819324","6.24","2.94","0.47","Volume yeu cau 6.24 units bi cat con 2.94 units do vuot tran MaxMarginPercent"
"2026-01-07 20:20","-1","27.89866221800046","MarginCapped","27.89866221800046","73.0386976867252","3.62","2.98","0.82","Volume yeu cau 3.62 units bi cat con 2.98 units do vuot tran MaxMarginPercent"
"2026-01-08 02:40","-1","17.660770390559605","MarginCapped","17.660770390559605","46.235896882485044","5.85","3.04","0.52","Volume yeu cau 5.85 units bi cat con 3.04 units do vuot tran MaxMarginPercent"
"2026-01-08 08:50","1","21.40488718092957","MarginCapped","21.40488718092957","56.037994639673613","4.89","3.09","0.63","Volume yeu cau 4.89 units bi cat con 3.09 units do vuot tran MaxMarginPercent"
"2026-01-08 14:50","-1","56.727108811704895","Placed","56.727108811704895","148.5115708690434","","","",""
"2026-01-08 21:20","1","21.066865937582175","MarginCapped","21.066865937582175","55.153055024590131","4.89","3.04","0.62","Volume yeu cau 4.89 units bi cat con 3.04 units do vuot tran MaxMarginPercent"
"2026-01-09 01:00","-1","15.306003487707985","MarginCapped","15.306003487707985","40.0711171308195","6.69","3.02","0.45","Volume yeu cau 6.69 units bi cat con 3.02 units do vuot tran MaxMarginPercent"
"2026-01-09 09:00","-1","18.925039082205444","MarginCapped","18.925039082205444","49.545752317213854","5.48","3.05","0.56","Volume yeu cau 5.48 units bi cat con 3.05 units do vuot tran MaxMarginPercent"
"2026-01-09 09:30","1","20.84402001008968","MarginCapped","20.844020010089679","54.56964438641478","4.94","3.04","0.61","Volume yeu cau 4.94 units bi cat con 3.04 units do vuot tran MaxMarginPercent"
"2026-01-11 23:30","-1","22.850044995373047","MarginCapped","22.850044995373047","59.821417797886632","4.59","3.09","0.67","Volume yeu cau 4.59 units bi cat con 3.09 units do vuot tran MaxMarginPercent"
"2026-01-12 11:30","1","15.072403872593846","MarginCapped","15.072403872593846","39.459553338450689","7.09","3.15","0.44","Volume yeu cau 7.09 units bi cat con 3.15 units do vuot tran MaxMarginPercent"
"2026-01-12 22:00","-1","14.328847736484562","MarginCapped","14.328847736484562","37.512923374116582","7.55","3.18","0.42","Volume yeu cau 7.55 units bi cat con 3.18 units do vuot tran MaxMarginPercent"
"2026-01-13 05:20","1","13.52073261143302","MarginCapped","13.52073261143302","35.397277976731644","7.96","3.17","0.40","Volume yeu cau 7.96 units bi cat con 3.17 units do vuot tran MaxMarginPercent"
"2026-01-13 10:30","-1","17.369772625314436","MarginCapped","17.369772625314436","45.474064733073192","6.17","3.16","0.51","Volume yeu cau 6.17 units bi cat con 3.16 units do vuot tran MaxMarginPercent"
"2026-01-13 13:30","1","41.81291937081835","Placed","41.812919370818349","109.46622291280244","","","",""
"2026-01-13 18:50","-1","40.53286530531384","Placed","40.532865305313841","106.11504136931163","","","",""
"2026-01-14 02:30","-1","15.578995638216156","MarginCapped","15.578995638216156","40.7858105808499","6.71","3.08","0.46","Volume yeu cau 6.71 units bi cat con 3.08 units do vuot tran MaxMarginPercent"
"2026-01-14 05:10","-1","12.077183495380432","MarginCapped","12.077183495380432","31.61806639090597","8.62","3.07","0.36","Volume yeu cau 8.62 units bi cat con 3.07 units do vuot tran MaxMarginPercent"
"2026-01-14 20:30","1","55.32903323553312","Placed","55.329033235533117","144.8514090106257","","","",""
