bartime,open,high,low,close,volume
2025-06-11 06:45:00,24421.0,24424.0,24370.0,24392.0,3697.0
2025-06-11 07:30:00,24391.5,24394.0,24325.6,24335.1,2989.0
2025-06-11 08:15:00,24334.1,24370.1,24330.6,24354.7,1576.0
2025-06-11 09:00:00,24355.2,24367.6,24347.6,24351.1,1273.0
2025-06-11 09:45:00,24350.6,24367.6,24339.6,24361.6,1382.0
2025-06-11 10:30:00,24361.1,24364.1,24339.1,24341.6,1186.0
2025-06-11 11:15:00,24341.1,24346.1,24327.6,24334.6,1332.0
2025-06-11 12:00:00,24335.1,24427.6,24290.1,24390.1,5012.0
2025-06-11 12:45:00,24390.6,24405.6,24334.1,24338.6,3519.0
2025-06-11 13:30:00,24338.1,24375.6,24271.1,24315.1,4926.0
2025-06-11 14:15:00,24315.6,24338.6,24293.1,24318.1,2904.0
2025-06-11 15:00:00,24318.6,24346.6,24289.6,24339.6,2941.0
2025-06-11 15:45:00,24340.1,24356.6,24312.1,24327.1,2550.0
2025-06-11 16:30:00,24327.6,24338.6,24302.6,24336.1,2020.0
2025-06-11 17:15:00,24335.6,24343.1,24327.1,24333.6,1465.0
2025-06-11 18:00:00,24333.1,24338.1,24272.6,24288.6,3466.0
2025-06-11 18:45:00,24288.1,24292.1,24244.0,24282.8,4283.0
2025-06-11 19:30:00,24282.7,24311.0,24272.2,24308.3,4415.0
2025-06-11 20:15:00,24308.8,24319.1,24300.7,24304.9,1218.0
2025-06-11 21:00:00,24306.1,24309.0,24295.5,24296.4,156.0
2025-06-11 21:45:00,24296.7,24308.4,24283.9,24307.0,972.0
2025-06-11 22:30:00,24307.2,24310.8,24243.6,24262.2,1449.0
2025-06-11 23:15:00,24262.7,24280.2,24256.0,24265.0,910.0
2025-06-12 00:00:00,24265.6,24273.8,24242.4,24251.3,2120.0
2025-06-12 00:45:00,24250.2,24284.2,24190.7,24199.2,2947.0
2025-06-12 01:30:00,24198.7,24234.2,24161.7,24202.7,8165.0
2025-06-12 02:15:00,24203.7,24295.7,24191.7,24273.2,5567.0
2025-06-12 03:00:00,24273.7,24284.2,24224.2,24245.2,4445.0
2025-06-12 03:45:00,24245.7,24257.2,24229.4,24232.7,1190.0
