bartime,fast_ma,slow_ma,macd_h
2025-09-10 00:00:00,25957.261538461535,25902.0,-6.942537121716711
2025-09-10 00:45:00,25964.153846153848,25912.05,0.4168992826416442
2025-09-10 01:30:00,25987.37692307692,25928.479411764707,38.96592557668674
2025-09-10 02:15:00,26005.415384615386,25941.90882352941,32.9576949658569
2025-09-10 03:00:00,26027.284615384615,25949.279411764706,37.79077968822469
2025-09-10 03:45:00,26052.23076923077,25957.176470588234,36.627538906534085
2025-09-10 04:30:00,26076.03846153846,25969.95588235294,29.92005821191563
2025-09-10 05:15:00,26098.5,25982.247058823526,21.5543176692251
2025-09-10 06:00:00,26118.315384615387,25994.04411764706,6.95837882610715
2025-09-10 06:45:00,26137.35384615385,26007.635294117645,-2.781807341065303
2025-09-10 07:30:00,26152.130769230767,26018.126470588235,-19.159249058421324
2025-09-10 08:15:00,26165.215384615385,26024.447058823527,-31.63081477710429
2025-09-10 09:00:00,26178.061538461538,26031.679411764704,-36.57135929979455
2025-09-10 09:45:00,26188.59230769231,26038.33235294118,-38.43455652681955
2025-09-10 10:30:00,26197.03846153846,26044.079411764706,-32.70953512497124
2025-09-10 11:15:00,26185.86923076923,26048.66176470588,-33.97922598397744
2025-09-10 12:00:00,26182.23076923077,26053.726470588237,-28.737653748408533
2025-09-10 12:45:00,26172.6,26059.49705882353,-22.862136604426723
2025-09-10 13:30:00,26156.346153846152,26064.005882352943,-28.205357060788632
2025-09-10 14:15:00,26137.36153846154,26067.7,-31.42429802994533
2025-09-10 15:00:00,26116.76923076923,26068.894117647054,-30.642284213707985
2025-09-10 15:45:00,26096.6,26068.98823529412,-30.138955192032213
2025-09-10 16:30:00,26077.17692307692,26070.620588235295,-23.497117694413504
2025-09-10 17:15:00,26061.32307692308,26071.83529411765,-18.89601278585957
2025-09-10 18:00:00,26048.90769230769,26073.90588235294,-11.844291936574976
2025-09-10 18:45:00,26032.338461538464,26073.129411764705,-17.736206962039248
2025-09-10 19:30:00,26017.376923076925,26072.86176470588,-16.16996608659234
2025-09-10 20:15:00,26001.507692307692,26072.020588235293,-11.496585429541696
2025-09-10 21:00:00,25988.646153846155,26070.397058823528,-6.983958415425889
2025-09-10 21:45:00,25975.53846153846,26068.91470588235,-1.4580568345171514
2025-09-10 22:30:00,25963.953846153847,26067.782352941176,6.103356790538555
2025-09-10 23:15:00,25958.23076923077,26067.19705882353,12.169532720743376
2025-09-11 00:00:00,25954.699999999997,26067.017647058827,14.192410079263844
2025-09-11 00:45:00,25948.653846153848,26065.75,6.072897210304845
2025-09-11 01:30:00,25949.946153846155,26066.191176470587,14.749316740001703
2025-09-11 02:15:00,25949.984615384616,26065.20294117647,15.903995298680506
2025-09-11 03:00:00,25959.69230769231,26061.25,34.1477584949256
2025-09-11 03:45:00,25968.62307692308,26059.83823529412,37.040960407171575
2025-09-11 04:30:00,25986.938461538462,26057.70294117647,42.45508253695855
2025-09-11 05:15:00,25999.28461538461,26052.617647058825,25.394922715451518
2025-09-11 06:00:00,26021.553846153845,26051.188235294117,36.82931212974158
2025-09-11 06:45:00,26036.86923076923,26046.83235294118,19.618611211940966
2025-09-11 07:30:00,26048.053846153845,26042.05,0.937816007393657
2025-09-11 08:15:00,26056.930769230767,26037.032352941176,-9.178268285138508
2025-09-11 09:00:00,26065.261538461542,26033.982352941173,-11.49727715001881
2025-09-11 09:45:00,26076.176923076928,26032.973529411764,-5.669447994558752
2025-09-11 10:30:00,26091.753846153846,26032.75,-0.7506395456904258
2025-09-11 11:15:00,26101.523076923077,26032.9,-0.3489430455587481
2025-09-11 12:00:00,26112.62307692308,26032.926470588234,0.9818024204169475
2025-09-11 12:45:00,26116.62307692308,26034.773529411763,4.23553827117518
2025-09-11 13:30:00,26128.5,26039.29411764706,21.632474897441085
2025-09-11 14:15:00,26139.23076923077,26044.944117647057,31.62337083721947
2025-09-11 15:00:00,26157.93076923077,26053.223529411764,34.751373146529204
2025-09-11 15:45:00,26175.238461538458,26065.67058823529,48.96188565526457
2025-09-11 16:30:00,26200.43076923077,26078.820588235296,47.49222629450031
2025-09-11 17:15:00,26230.530769230765,26093.25882352941,40.73063302863022
2025-09-11 18:00:00,26259.346153846152,26106.685294117648,25.13317331015915
2025-09-11 18:45:00,26289.76923076923,26121.329411764706,17.12462002057231
2025-09-11 19:30:00,26317.353846153845,26135.61470588235,7.879214547128811
2025-09-11 20:15:00,26343.85384615385,26151.858823529412,-0.153167219680995
2025-09-11 21:00:00,26370.761538461542,26168.017647058827,-6.639149027741581
2025-09-11 21:45:00,26396.615384615383,26183.99705882353,-11.901814273534058
2025-09-11 22:30:00,26420.60769230769,26199.935294117648,-15.847502438638344
2025-09-11 23:15:00,26436.715384615385,26215.626470588235,-18.06550597879891
2025-09-12 00:00:00,26448.80769230769,26230.329411764706,-20.99547167145056
2025-09-12 00:45:00,26464.792307692307,26246.90882352941,-8.142268944207615
2025-09-12 01:30:00,26465.26923076923,26260.888235294115,-19.073425988457956
2025-09-12 02:15:00,26462.292307692307,26275.211764705884,-28.96822553946457
2025-09-12 03:00:00,26462.384615384617,26289.191176470587,-20.92349536754955
2025-09-12 03:45:00,26465.484615384616,26303.78823529412,-13.944914690115795
2025-09-12 04:30:00,26465.23076923077,26314.623529411765,-13.272882154232434
2025-09-12 05:15:00,26463.80769230769,26324.95,-15.68517424869735
2025-09-12 06:00:00,26457.592307692303,26331.814705882356,-26.4851026030055
2025-09-12 06:45:00,26451.82307692308,26341.04705882353,-27.409156220958394
2025-09-12 07:30:00,26442.384615384617,26344.902941176468,-33.46859398360093
2025-09-12 08:15:00,26434.09230769231,26351.814705882352,-29.818795874415997
2025-09-12 09:00:00,26422.59230769231,26358.83235294118,-31.65775374928696
2025-09-12 09:45:00,26415.28461538461,26367.347058823532,-20.66372230460685
2025-09-12 10:30:00,26404.453846153847,26376.600000000002,-7.500898765194821
2025-09-12 11:15:00,26402.738461538465,26385.75,4.32718049338149
2025-09-12 12:00:00,26400.061538461538,26393.09411764706,0.5016507488025654
2025-09-12 12:45:00,26392.746153846154,26400.541176470586,-1.536194185882197
2025-09-12 13:30:00,26379.176923076928,26405.70588235294,-13.557044001332155
