bartime,side,atr
2025-01-02 23:00,SELL,152.73965290663688
2025-01-03 17:00,BUY,114.48936540270137
2025-01-07 19:00,SELL,132.14324515733486
2025-01-08 11:00,SELL,84.0225561458607
2025-01-09 08:00,BUY,79.44706762157477
2025-01-10 16:00,SELL,167.62173019674475
2025-01-13 23:00,BUY,123.39365625801693
2025-01-14 18:00,BUY,174.8034730009723
2025-01-14 20:00,BUY,192.79422272062232
2025-01-17 04:00,BUY,60.18005901523522
2025-01-17 13:00,BUY,62.39131565593081
2025-01-20 13:00,BUY,85.92906387322029
2025-01-21 09:00,BUY,80.43528923221378
2025-01-27 04:00,SELL,68.73068720658159
2025-01-27 20:00,BUY,159.91492826660783
2025-01-30 01:00,BUY,119.40242479464128
2025-01-30 07:00,BUY,57.93339724536645
2025-01-30 15:00,SELL,126.4260585519932
2025-01-30 19:00,BUY,129.90491358289643
2025-01-31 19:00,SELL,144.33284629482424
2025-02-04 16:00,BUY,107.93809438761772
2025-02-05 13:00,BUY,71.5199145840463
2025-02-05 15:00,BUY,128.87274533378965
2025-02-06 19:00,SELL,121.07221323111084
2025-02-07 15:00,SELL,158.4268913699823
2025-02-10 16:00,SELL,107.275493964184
2025-02-11 01:00,SELL,65.15553349743793
2025-02-11 16:00,BUY,82.94487273800442
2025-02-13 07:00,SELL,42.834551899288954
2025-02-13 19:00,BUY,130.44079274384418
2025-02-14 14:00,BUY,59.29292237588454
2025-02-17 16:00,BUY,42.697791610580694
2025-02-18 06:00,BUY,31.40469749374534
2025-02-18 14:00,SELL,74.96997185267224
2025-02-19 13:00,SELL,53.82801015900965
2025-02-20 09:00,BUY,34.567855891986994
2025-02-20 16:00,SELL,123.62979521195926
2025-02-21 12:00,SELL,78.79089429638789
2025-02-24 14:00,SELL,94.73127744521864
2025-02-25 23:00,BUY,151.08804223412497
2025-02-26 21:00,SELL,181.82773817660703
2025-02-27 15:00,BUY,199.23102477519507
2025-02-27 23:00,SELL,163.53706380693473
2025-02-28 17:00,SELL,163.37681724809767
2025-03-02 23:00,BUY,201.83771547585653
2025-03-03 20:00,SELL,237.40309296503727
2025-03-06 01:00,BUY,128.91061947599695
2025-03-06 14:00,SELL,155.22143735322254
2025-03-07 12:00,SELL,86.03107075483457
2025-03-10 05:00,SELL,105.69035961646328
2025-03-10 07:00,SELL,89.92183015453651
2025-03-11 12:00,SELL,128.50989762870387
2025-03-12 13:00,SELL,210.9784581122238
2025-03-14 15:00,BUY,170.68709755060397
2025-03-17 10:00,BUY,71.2366923013222
2025-03-17 12:00,BUY,98.85148307284621
2025-03-18 19:00,SELL,137.48239861666087
2025-03-19 15:00,BUY,115.20186923137238
2025-03-20 14:00,BUY,174.963261641634
2025-03-21 01:00,BUY,88.80969835920808
2025-03-21 03:00,SELL,71.09820694989318
2025-03-21 07:00,SELL,81.76982556667626
2025-03-24 01:00,BUY,106.47336567791082
