bartime,side,atr
2025-02-15 21:00,BUY,203.74911948868302
2025-02-16 13:00,SELL,220.78354751972017
2025-02-17 15:00,SELL,549.9642784184175
2025-02-18 05:00,SELL,426.33601530591176
2025-02-19 10:00,BUY,392.76257102820625
2025-02-21 19:00,SELL,1072.0285833378962
2025-02-23 01:00,SELL,185.77030598862862
2025-02-24 08:00,SELL,384.41084969877375
2025-02-26 12:00,SELL,696.1682636822695
2025-02-27 14:00,SELL,854.1311505777658
2025-02-27 16:00,SELL,1019.6999363697716
2025-03-01 01:00,BUY,863.1621107066551
2025-03-02 15:00,BUY,1095.1012248472093
2025-03-03 13:00,BUY,833.6207772425828
2025-03-03 19:00,SELL,1856.3225570294812
2025-03-04 22:00,BUY,1549.702398664749
2025-03-07 00:00,SELL,2083.5168343899054
2025-03-07 19:00,SELL,1590.1049127303331
2025-03-11 14:00,SELL,1125.017338822398
2025-03-11 21:00,BUY,959.4193053346079
2025-03-13 15:00,SELL,908.5761556654732
2025-03-14 09:00,BUY,449.1645506110262
2025-03-15 13:00,BUY,313.0893956859224
2025-03-15 15:00,BUY,300.9172132389903
2025-03-16 13:00,SELL,504.33770154523296
2025-03-17 12:00,SELL,527.2863833190238
2025-03-17 18:00,BUY,707.467761668783
2025-03-18 06:00,SELL,471.6000285753488
2025-03-19 08:00,BUY,334.3142285839422
2025-03-20 21:00,SELL,588.4947412707879
2025-03-22 20:00,SELL,148.48352003163725
2025-03-23 09:00,BUY,107.90084529835593
2025-03-25 11:00,BUY,440.20221509302587
2025-03-25 13:00,BUY,536.511417659536
2025-03-26 06:00,BUY,424.134113967679
2025-03-26 15:00,SELL,540.5970511728364
2025-03-27 12:00,SELL,332.8830792125775
2025-03-27 15:00,SELL,623.6277365568412
2025-03-28 02:00,SELL,393.6518964889883
2025-03-30 13:00,SELL,360.38169396555907
2025-03-31 18:00,BUY,765.6279177108954
2025-04-02 09:00,BUY,470.8797504302593
2025-04-02 12:00,BUY,474.5068322202923
2025-04-03 02:00,SELL,1024.1225886813652
2025-04-04 09:00,BUY,554.4400799818662
2025-04-05 15:00,SELL,412.02957201665623
2025-04-06 06:00,SELL,268.57810988647833
2025-04-08 04:00,BUY,897.4474819409243
2025-04-08 09:00,SELL,627.2752708824017
2025-04-08 13:00,BUY,684.7114709534327
2025-04-08 18:00,SELL,875.9023508020225
2025-04-09 19:00,BUY,1426.433252944308
2025-04-10 21:00,SELL,726.261617229698
2025-04-11 09:00,BUY,695.0156760898451
2025-04-13 15:00,SELL,547.562901613146
2025-04-13 22:00,SELL,780.0858083843835
2025-04-14 06:00,BUY,696.1434950099934
2025-04-14 14:00,BUY,826.1663480037739
2025-04-15 18:00,SELL,529.4076060323589
2025-04-16 17:00,SELL,907.5207699489744
2025-04-17 03:00,SELL,452.29728229580786
2025-04-17 06:00,BUY,429.1226085354551
2025-04-18 15:00,SELL,198.70135021272887
2025-04-19 07:00,BUY,202.12069400579063
2025-04-20 09:00,SELL,182.88008491482918
2025-04-21 00:00,BUY,624.913804713515
2025-04-24 22:00,BUY,409.5739662324201
2025-04-26 18:00,SELL,258.13052745001113
2025-04-27 01:00,SELL,479.19637263028744
2025-04-27 22:00,SELL,344.5034667352571
2025-04-28 09:00,BUY,320.08634522094945
2025-04-28 19:00,BUY,680.2209967796612
2025-04-30 01:00,SELL,496.5894195575264
2025-04-30 09:00,BUY,356.77463577630846
2025-04-30 16:00,SELL,736.1394525767546
2025-05-01 07:00,BUY,359.3154655768796
2025-05-03 08:00,SELL,273.4242346980793
2025-05-04 22:00,SELL,360.3718816595573
2025-05-06 01:00,SELL,510.2744492178501
2025-05-06 05:00,SELL,387.46681439963123
2025-05-06 07:00,SELL,332.63676121576333
2025-05-06 22:00,BUY,696.6751236628688
2025-05-10 21:00,BUY,363.55407865386553
2025-05-11 18:00,BUY,580.665489476217
2025-05-12 00:00,BUY,528.0186812732519
2025-05-12 06:00,BUY,499.16916918369884
2025-05-12 14:00,SELL,904.8079068713553
2025-05-13 18:00,BUY,578.1181354474057
2025-05-14 11:00,BUY,441.8838242782941
2025-05-14 16:00,SELL,580.5114515395134
2025-05-15 01:00,SELL,460.36468129401726
2025-05-15 22:00,BUY,765.7765979452508
2025-05-16 15:00,BUY,514.5567796649848
2025-05-17 09:00,SELL,432.32304459516064
2025-05-18 07:00,BUY,306.5354593741314
2025-05-19 09:00,SELL,767.423782935156
2025-05-19 19:00,BUY,806.2817231887367
2025-05-20 19:00,BUY,1035.2344455189684
2025-05-21 13:00,BUY,698.3376189659512
2025-05-21 19:00,BUY,1546.5092503862102
2025-05-23 09:00,BUY,414.77930136323937
2025-05-23 15:00,SELL,988.2252683765637
2025-05-24 19:00,BUY,375.5464960399065
2025-05-24 22:00,SELL,433.6898059724331
2025-05-26 00:00,BUY,780.7641846893789
2025-05-27 05:00,SELL,671.5056428472483
2025-05-27 09:00,BUY,550.5589513102308
2025-05-28 06:00,SELL,416.2681323763199
2025-05-29 15:00,SELL,726.4256289367992
2025-05-31 21:00,BUY,296.8035398252226
2025-06-01 01:00,SELL,344.8815299124112
2025-06-01 04:00,BUY,364.8013433151533
2025-06-01 14:00,BUY,384.33340912312696
2025-06-03 00:00,BUY,560.9918513055227
2025-06-04 09:00,BUY,330.6357776791274
2025-06-04 12:00,SELL,387.87751817171585
2025-06-07 03:00,BUY,373.35386840997944
2025-06-08 11:00,BUY,271.4003773539925
2025-06-09 08:00,BUY,308.54704756678666
2025-06-09 12:00,BUY,520.8920706833562
2025-06-10 19:00,BUY,736.6804016137107
2025-06-11 21:00,SELL,575.9851840837123
2025-06-14 09:00,SELL,307.0134885314501
2025-06-14 15:00,SELL,261.1116255375869
2025-06-15 13:00,BUY,335.2087710277177
2025-06-16 01:00,BUY,512.8670882567235
2025-06-17 09:00,SELL,504.75610265316914
2025-06-18 10:00,SELL,492.1548314051909
2025-06-18 12:00,SELL,498.84509209932264
2025-06-19 07:00,SELL,410.96246362449654
2025-06-19 13:00,SELL,337.95492166437754
2025-06-20 04:00,SELL,333.42050606851325
2025-06-20 10:00,BUY,446.8145723428223
2025-06-20 18:00,SELL,755.6655698254261
2025-06-21 16:00,SELL,263.55513255146695
2025-06-22 13:00,SELL,844.2139019323522
2025-06-23 16:00,SELL,973.5452237018028
2025-06-23 18:00,BUY,1150.7129431691546
2025-06-27 00:00,SELL,445.4114960683783
2025-06-27 07:00,SELL,430.56208642027696
2025-06-28 11:00,BUY,165.93060101734412
2025-06-29 00:00,BUY,151.15408821683195
2025-06-29 06:00,BUY,109.84938210151259
2025-06-29 22:00,BUY,377.13530726095996
2025-06-30 18:00,SELL,497.3400854426287
2025-07-02 13:00,BUY,427.7817926902211
2025-07-03 13:00,BUY,710.5615416885797
2025-07-04 10:00,SELL,294.93280584441015
2025-07-05 19:00,BUY,172.26771820792942
2025-07-06 03:00,SELL,119.51100961401517
2025-07-06 07:00,SELL,133.1325095379002
2025-07-06 17:00,BUY,292.8893467618582
2025-07-07 16:00,SELL,437.918446028645
2025-07-08 12:00,BUY,293.27888331412106
2025-07-13 11:00,BUY,227.2998196513228
2025-07-15 03:00,SELL,908.4149440093363
2025-07-16 09:00,BUY,516.1090976355938
2025-07-17 12:00,SELL,612.0295297340912
2025-07-17 18:00,BUY,664.8308962426102
2025-07-18 15:00,SELL,908.3327492482748
2025-07-19 14:00,SELL,341.03046092171
2025-07-19 16:00,SELL,369.3374949898955
2025-07-20 15:00,BUY,340.66711096153006
2025-07-21 01:00,SELL,647.4893810527814
2025-07-21 06:00,BUY,596.8255923833749
2025-07-22 00:00,SELL,590.8018845693555
2025-07-22 12:00,BUY,600.8429438557296
2025-07-23 16:00,SELL,764.0798946407298
2025-07-24 06:00,SELL,531.7479773085952
2025-07-24 14:00,BUY,687.084747496695
2025-07-25 03:00,SELL,711.9873703743727
2025-07-26 02:00,BUY,491.11027688333445
2025-07-26 10:00,BUY,356.297852423304
2025-07-28 16:00,SELL,499.9014446314094
2025-07-29 07:00,BUY,465.9162711065304
2025-07-29 18:00,SELL,525.1813472556479
2025-07-30 11:00,SELL,480.0956343483949
2025-07-30 18:00,SELL,737.2514306965002
2025-07-31 06:00,BUY,393.35616336364666
2025-07-31 18:00,SELL,567.2586727103807
2025-08-03 10:00,BUY,256.6980878592441
2025-08-04 13:00,BUY,414.5401745190109
2025-08-05 15:00,SELL,780.0828303140383
2025-08-06 15:00,BUY,668.968532744827
2025-08-07 08:00,BUY,318.2099425528689
2025-08-08 20:00,BUY,499.4646053875297
2025-08-09 00:00,SELL,332.1882223667292
2025-08-09 12:00,BUY,337.5734746374576
2025-08-10 01:00,SELL,255.38788573585913
2025-08-10 03:00,BUY,525.8882468709494
2025-08-12 09:00,SELL,422.1995822222689
2025-08-12 22:00,BUY,599.9365801582696
2025-08-14 15:00,SELL,1221.430014999822
2025-08-15 13:00,SELL,531.6080597856421
2025-08-16 21:00,SELL,181.89402169630023
2025-08-17 07:00,BUY,236.799021219248
2025-08-18 00:00,SELL,386.60364620751557
2025-08-19 01:00,SELL,677.1340347572357
2025-08-20 13:00,SELL,576.1525648427235
2025-08-20 15:00,SELL,816.0916414993434
2025-08-20 22:00,BUY,645.8601722153657
2025-08-21 06:00,SELL,484.4652888225418
2025-08-21 12:00,SELL,415.0479278730953
2025-08-22 10:00,SELL,442.5892412582817
2025-08-22 15:00,BUY,1255.5243625755131
2025-08-23 23:00,BUY,249.61487156785336
2025-08-24 02:00,SELL,336.8000142427413
2025-08-25 19:00,SELL,904.4095720369401
2025-08-27 11:00,BUY,427.4230347272477
2025-08-28 03:00,BUY,573.8180109267887
2025-08-29 04:00,SELL,482.7522560710016
2025-08-31 05:00,SELL,313.85369648101766
2025-08-31 18:00,BUY,277.6077891080529
2025-09-01 00:00,SELL,462.62281306793875
2025-09-01 12:00,BUY,637.8657923064545
2025-09-01 23:00,BUY,801.7287797459792
2025-09-02 13:00,BUY,1059.8793498841712
2025-09-04 10:00,SELL,400.60156982867926
2025-09-05 04:00,BUY,485.12888833024465
2025-09-05 21:00,SELL,755.7189487575782
2025-09-07 09:00,BUY,309.01361944581186
2025-09-08 07:00,BUY,336.8789727038692
2025-09-09 05:00,BUY,409.17209336749613
2025-09-09 21:00,SELL,458.20347104219854
2025-09-10 10:00,BUY,384.83832113463006
2025-09-12 16:00,BUY,392.98480145125166
2025-09-13 20:00,BUY,277.4481758763085
2025-09-14 15:00,SELL,305.7160187966798
2025-09-14 23:00,SELL,409.72455477212117
2025-09-15 10:00,SELL,533.9380939536161
2025-09-16 07:00,BUY,362.41114738063806
2025-09-16 15:00,BUY,491.5308834681251
2025-09-17 18:00,SELL,695.794434005136
2025-09-18 03:00,BUY,670.7109287976151
2025-09-19 09:00,SELL,321.77706575061666
2025-09-20 18:00,SELL,167.66536338383014
2025-09-20 23:00,SELL,140.0347942736138
2025-09-23 14:00,SELL,398.0280720413506
2025-09-23 17:00,SELL,544.0567728851682
2025-09-24 12:00,BUY,310.46023516102815
2025-09-25 06:00,SELL,537.5137611914162
2025-09-28 01:00,SELL,192.078251978189
2025-09-28 12:00,SELL,176.2469456380951
2025-09-28 15:00,BUY,252.7048361667051
2025-09-30 18:00,BUY,547.696390815109
2025-10-04 21:00,BUY,323.6953682137322
2025-10-06 01:00,BUY,698.4792304382222
2025-10-07 12:00,BUY,512.4280653504484
2025-10-07 15:00,SELL,1026.5187694594306
2025-10-08 16:00,BUY,814.3049177461093
2025-10-09 05:00,SELL,525.8189311916889
2025-10-10 14:00,SELL,743.3496674587097
2025-10-12 18:00,BUY,1010.8120153362136
2025-10-14 06:00,SELL,869.3112842467806
2025-10-15 03:00,SELL,831.8641028012104
2025-10-15 12:00,SELL,710.0188338507373
2025-10-16 07:00,SELL,812.1456361089499
2025-10-18 14:00,BUY,401.2057768371631
2025-10-18 19:00,BUY,348.4957809540009
